,discount,learning rate,mf weight,mb weight,prior weight,prior lr,subject
0,0.21730699,0.41257036,0.70764494,0.5114155,0.6555577,0.14244524,0
1,0.13022536,0.60090077,0.7585586,0.24315563,1.647639,0.054665465,1
2,0.46134147,0.58217365,0.5845115,0.33513278,0.4319582,0.11109197,2
3,0.17905675,0.50595194,1.0477433,0.22624831,1.7156514,0.05922595,3
4,0.27961007,0.57640684,0.48196143,1.103059,1.4807112,0.12298623,4
5,0.14330874,0.72986954,1.1683959,0.7185229,1.5111971,0.039643362,5
6,0.10764873,0.6549519,0.5951781,0.47383088,1.6941535,0.039745383,6
7,0.16501997,0.73978895,0.34512693,0.31765413,1.2358261,0.09654693,7
8,0.15471524,0.61560625,0.5905342,1.6028323,1.3919926,0.06189849,8
9,0.17402366,0.43458724,1.2659112,1.772168,1.4270648,0.10159075,9
10,0.15710776,0.36375415,0.26847327,1.132469,1.5511408,0.09225217,10
11,0.25407332,0.813644,0.28903785,0.48306808,1.4034044,0.07549628,11
12,0.36406943,0.81913567,0.7759582,0.79762673,0.69490165,0.102742955,12
13,0.14464106,0.56946546,1.1490743,0.47204256,0.5564447,0.26094493,13
14,0.33930412,0.72902685,0.711043,1.4590037,2.0049958,0.019131882,14
15,0.26406732,0.4505109,0.80874336,1.0264257,0.20392017,0.23297395,15
16,0.182901,0.4992772,1.0405799,1.6691501,0.575782,0.22355357,16
17,0.30842158,0.7519985,0.55432093,0.23972076,0.5471832,0.08887511,17
18,0.12632471,0.30145797,0.47840142,2.6571817,0.38867807,0.123505734,18
19,0.41765538,0.7214061,0.32777366,0.60070074,1.8321259,0.028629825,19
20,0.26294923,0.54697454,0.3770631,0.82020855,0.72327816,0.09864744,20
21,0.22649765,0.3552122,0.5766204,1.4981701,1.2210134,0.06796291,21
22,0.09531255,0.3361276,0.8034729,0.29077727,0.29929414,0.17096312,22
23,0.068674654,0.36841258,0.90479076,1.1014974,0.4048891,0.16877846,23
24,0.10163171,0.36467135,0.62713957,0.6824697,1.4467577,0.06243359,24
25,0.21876995,0.6770839,0.7827816,0.51452863,0.28982696,0.36498603,25
26,0.14832923,0.61638796,0.82435566,0.82582223,1.3470505,0.09452567,26
27,0.15551567,0.6369056,0.44456854,0.2737585,0.8751817,0.05242139,27
28,0.11075521,0.44316208,0.6307237,0.46232575,0.57518077,0.24837664,28
29,0.29975644,0.6465614,0.48721665,1.7673316,1.4445872,0.060069207,29
30,0.37956852,0.7367619,1.4641048,0.46011874,0.7519444,0.13293985,30
31,0.22465202,0.5100331,1.1701951,0.5925411,1.0979285,0.1459956,31
32,0.096778624,0.8802858,0.58746994,0.68758345,0.9330754,0.03606582,32
33,0.19640918,0.42142534,0.96240675,0.38913587,0.5570426,0.08922532,33
34,0.10174549,0.39772084,0.6404455,0.9410311,0.7172582,0.08161106,34
35,0.09955696,0.6986128,2.1382625,1.1631433,1.2047144,0.21585044,35
36,0.3597212,0.48211554,0.71122766,0.49786788,0.53736717,0.08108386,36
37,0.091750145,0.5857456,0.7719164,0.4244036,1.0811427,0.08273229,37
38,0.15045825,0.8882124,0.5761338,0.5956022,0.4460935,0.18782462,38
39,0.08347747,0.44700125,0.5779084,0.6339861,1.7304051,0.07200697,39
40,0.06012672,0.2954516,0.35585037,1.2850204,0.58124745,0.26194245,40
41,0.21068655,0.48692277,0.5874752,1.6021038,0.5136392,0.092187196,41
42,0.21174854,0.44777563,0.60460305,1.1659094,1.515903,0.14022347,42
43,0.16852067,0.7794122,0.64770764,0.45982406,2.3102741,0.009899297,43
44,0.25418484,0.8143166,0.8878965,0.7667507,1.2134194,0.12660655,44
45,0.13374096,0.5841026,0.41818956,0.6696807,0.14382412,0.5172892,45
46,0.13976601,0.77109814,0.5705182,0.37269044,2.4586568,0.014504943,46
47,0.08885943,0.42354992,0.2995234,0.49959528,0.15612784,0.36872652,47
48,0.0908912,0.9278235,1.2013924,0.7113396,0.51498365,0.18805335,48
49,0.21758641,0.6301966,0.8274885,0.39975902,1.5914271,0.03684246,49
50,0.08091648,0.4611363,0.67978686,1.0626092,0.48946846,0.15347369,50
51,0.6123849,0.8660509,0.406438,0.91272086,1.1923758,0.23456681,51
52,0.33659172,0.5399565,1.1419517,0.41070998,1.0421529,0.041646376,52
53,0.25099427,0.8172069,0.54113305,0.73033446,0.6321204,0.12356466,53
54,0.16612698,0.6277255,0.5618713,0.78254825,0.2589756,0.31508645,54
55,0.36262286,0.6536544,1.2801011,0.3805356,2.8383012,0.032836214,55
56,0.108551815,0.6907681,0.49559426,0.37953633,0.9465478,0.06195919,56
57,0.14150558,0.68855894,0.33576685,0.38219374,1.3370178,0.0603311,57
58,0.064832196,0.8352324,0.6801393,0.38666356,0.30678618,0.24377002,58
59,0.26668492,0.5211427,0.5605752,1.6171918,0.90945,0.23287514,59
60,0.2678099,0.6397065,0.43881977,0.64885026,0.64202774,0.31627336,60
61,0.20184828,0.5018539,0.58317333,0.69782066,0.53052616,0.10283668,61
62,0.21701802,0.44721526,0.64684993,0.81984246,0.29215914,0.34989506,62
63,0.08018425,0.7054044,0.39633706,0.492108,0.9661741,0.067265406,63
64,0.120786525,0.49736455,0.5760336,0.48491585,2.0259633,0.0813603,64
65,0.32769245,0.64297676,0.7191026,0.30566725,0.54320717,0.08982892,65
66,0.0933003,0.5586668,0.4486734,0.3985079,0.78370404,0.08995548,66
67,0.15435456,0.6684896,1.3311312,1.0250279,0.8532005,0.14284346,67
68,0.4247519,0.560505,0.43666494,0.53093255,1.6943412,0.032345697,68
69,0.04201701,0.38532546,2.727784,0.4250086,1.1201111,0.30458432,69
70,0.026267884,0.9177602,0.6685251,0.3764472,1.2594986,0.044544265,70
71,0.12948634,0.5159318,0.72761065,0.96378154,1.7198713,0.062946476,71
72,0.043993574,0.20460333,1.3976357,0.27432346,1.4027188,0.16954951,72
73,0.17872232,0.6331338,0.81732184,1.0273985,1.3165903,0.07286723,73
74,0.22398312,0.5732745,0.30283964,0.42047802,1.9482234,0.05261869,74
75,0.059403293,0.5890368,1.7979823,1.118436,1.428946,0.0957842,75
76,0.3853276,0.6766904,0.71721107,1.3748531,2.2171698,0.048690684,76
77,0.18715364,0.66280496,0.52758515,0.81698173,0.374471,0.18050729,77
78,0.1195224,0.7751651,0.54381496,0.5609855,0.55924004,0.19241647,78
79,0.5161876,0.58699614,0.44560593,0.85533696,0.25045496,0.52300566,79
80,0.18057972,0.6868215,0.29851356,0.9527323,2.745352,0.048654784,80
81,0.17947589,0.6199796,0.35923687,0.5388359,0.8050474,0.16583635,81
82,0.23349155,0.65935344,0.59022176,1.3142657,0.52331775,0.27626497,82
83,0.2193747,0.44727334,1.338567,0.32800993,0.39582247,0.26846495,83
84,0.17590916,0.5715402,1.3554711,0.5651198,1.1946385,0.11062973,84
85,0.04161078,0.4867163,2.7153862,0.44261748,0.33127242,0.33268318,85
86,0.27060726,0.6122873,0.5306754,0.5307808,0.7152228,0.10697706,86
87,0.070295125,0.54633415,1.2334183,1.017266,1.1181113,0.07926611,87
88,0.18627904,0.372851,0.27926093,0.22269946,1.2919939,0.10130025,88
89,0.2797731,0.57992464,0.61635923,0.64360523,0.5933348,0.14901735,89
90,0.23915057,0.66314137,0.6032967,2.4939957,0.80645216,0.16259499,90
91,0.34200534,0.70154256,0.5460907,1.9806294,0.334934,0.26041237,91
92,0.060572337,0.6489556,0.45772475,0.54770494,0.62279683,0.12164112,92
93,0.29603505,0.5596326,1.0245898,1.3776762,0.3269347,0.08925937,93
94,0.17378315,0.8823833,0.54424584,0.3815276,1.1321645,0.014406007,94
95,0.08977796,0.24667867,0.53132313,0.3055629,0.9970709,0.17726603,95
96,0.13556363,0.6994452,0.79095626,0.60215837,0.60979587,0.14643414,96
97,0.12183456,0.6949937,1.2053596,1.2265549,1.5483358,0.13190451,97
98,0.12347151,0.68854374,0.5005834,0.47433746,1.3492851,0.080530636,98
99,0.13364251,0.7054407,0.41907024,0.7678242,2.1889842,0.03799138,99
100,0.25684366,0.5266488,0.6312185,0.8248658,1.529633,0.090531126,100
101,0.057523336,0.15548384,0.9495238,1.1711637,0.3926998,0.28153116,101
102,0.15507486,0.4558814,0.56588584,0.5313754,0.57010615,0.3142302,102
103,0.2276431,0.72980314,0.47053742,0.66453975,3.0348508,0.022060454,103
104,0.14864738,0.6386483,0.34387746,0.6308086,0.69221544,0.17041895,104
105,0.19021174,0.5018238,1.1615766,0.63378006,0.834488,0.09278326,105
106,0.32525912,0.5280046,0.8166559,1.1466963,2.306296,0.051236503,106
107,0.24779406,0.3204386,0.50162697,0.4267907,0.10005918,0.56251186,107
108,0.4387283,0.6286026,0.94023395,1.3301117,0.7033623,0.08427991,108
109,0.18357879,0.81921387,1.6121988,1.285353,0.4227206,0.14457242,109
110,0.23933463,0.3613857,0.6418624,0.44990212,0.6102687,0.2673364,110
111,0.26190826,0.7259965,0.39137524,0.6029436,1.0125858,0.120448284,111
112,0.09878683,0.27489644,0.84559464,0.601051,1.5523839,0.09146881,112
113,0.08938356,0.59615225,0.58536804,0.9717985,1.7278951,0.06328515,113
114,0.07163714,0.59069574,0.3504817,0.5227365,0.800133,0.09765169,114
115,0.27750176,0.7351703,0.6013874,1.4695184,0.2904605,0.27861163,115
116,0.15520689,0.6713518,0.69625485,0.34901834,0.48801398,0.12310095,116
117,0.19575399,0.73997307,0.88455963,0.39507437,1.0316656,0.043285705,117
118,0.19346732,0.74527097,0.5531748,0.41485476,0.9246478,0.16788985,118
119,0.20187813,0.6384358,0.8036015,0.3380584,1.6153697,0.0698188,119
120,0.10121767,0.50551564,1.8599756,0.62193465,2.0631564,0.16013257,120
121,0.30711392,0.72536874,0.92471206,1.0500607,1.447195,0.06495636,121
122,0.111172274,0.55104357,0.67436546,0.37096938,0.6356542,0.1388593,122
123,0.2986693,0.7572217,0.84222275,0.7959161,0.41851693,0.22279361,123
124,0.24313462,0.7139717,1.3781505,0.7220503,1.5201342,0.052447356,124
125,0.16313885,0.53461796,1.1920829,0.38751358,1.8812239,0.072725065,125
126,0.091671064,0.73035336,0.86462563,0.79425716,2.2453403,0.061288923,126
127,0.16180739,0.7223159,0.62596774,0.31798798,0.25900632,0.20610526,127
128,0.27655593,0.75036895,0.48164365,0.45556793,1.6325423,0.17325419,128
129,0.06838559,0.49353474,0.96607244,0.76076376,0.5604711,0.065685526,129
130,0.106285706,0.6816699,1.128315,1.2642565,1.3756093,0.021007486,130
131,0.06627755,0.73858726,1.4064695,0.93053716,0.43809423,0.49034372,131
132,0.10783867,0.82192904,0.58539164,0.44185925,0.49541414,0.30865866,132
133,0.20711806,0.78982836,0.38686174,0.44839644,0.8789464,0.13517553,133
134,0.33267248,0.45949656,0.43920946,0.79118925,0.71228224,0.0791835,134
135,0.20548058,0.5435906,0.27322876,0.29371426,1.6602992,0.01850652,135
136,0.26668078,0.842178,1.0102253,1.3564452,1.2188735,0.1516322,136
137,0.19329862,0.59919655,0.32386166,1.0632315,0.63283116,0.13845079,137
138,0.06350791,0.4540491,1.8226485,1.0604534,1.7335464,0.11106892,138
139,0.06261546,0.83249474,2.1789343,0.66894627,0.51569897,0.28493243,139
140,0.27018526,0.8107742,0.6591355,0.77670336,0.94850826,0.14572968,140
141,0.34868032,0.40178534,0.4171694,0.4038819,0.46895072,0.15699124,141
142,0.29908046,0.33288133,0.74782836,1.4631101,1.2719743,0.037440896,142
143,0.2912389,0.41197175,0.94731903,0.54654133,0.4160425,0.19854154,143
144,0.27612048,0.6757109,0.6408519,0.8647814,1.4291309,0.12585224,144
145,0.077703424,0.5200547,2.1591105,0.6998879,1.1078923,0.10366054,145
146,0.026702639,0.15431605,1.5541925,0.46667427,0.8868519,0.1732728,146
147,0.20637803,0.65017796,0.32230318,0.5057392,1.7681612,0.015800104,147
148,0.14148174,0.7137285,0.794538,0.8479302,0.6700102,0.10555947,148
149,0.047603846,0.21840894,1.233034,0.66165674,1.7867923,0.07938924,149
150,0.041934527,0.38624308,2.6525693,0.8582938,0.5064064,0.12433013,150
151,0.1164248,0.77098113,0.7839217,0.4111972,1.2432673,0.06628522,151
152,0.103606656,0.48988405,0.3865583,0.6064977,0.20394976,0.23074284,152
153,0.2896167,0.853981,1.2230921,0.4652026,0.6788385,0.108908646,153
154,0.1998803,0.6073218,0.42048168,0.47382662,1.2363837,0.10182509,154
155,0.28571463,0.4160302,0.61817884,0.28118217,0.9206625,0.15493019,155
156,0.09891685,0.8228396,0.37766317,0.49680045,0.6401981,0.1352255,156
157,0.1842098,0.7315655,0.56434834,0.4864012,3.7767153,0.019208863,157
158,0.22220644,0.71923274,1.0941783,0.71142215,0.6062793,0.1423356,158
159,0.30372742,0.62296635,0.46282482,0.3887988,0.20100352,0.43268073,159
160,0.2605503,0.54123193,1.0030978,1.2571515,1.2365147,0.06788982,160
161,0.18325724,0.6941689,0.64468634,0.37444186,0.27679175,0.4445157,161
162,0.13570145,0.4597871,0.684074,1.1591537,0.8963636,0.1281505,162
163,0.11139871,0.7703271,0.52440745,0.47085223,1.0345049,0.1034061,163
164,0.09881001,0.59024775,0.79827,0.6336044,0.6934414,0.04835529,164
165,0.19132389,0.5467779,1.1253383,0.65054107,1.5741749,0.04687669,165
166,0.06207818,0.37756827,0.8529022,0.7931759,0.44574672,0.1594164,166
167,0.15536049,0.9088046,1.0689726,0.882629,1.7755136,0.1352878,167
168,0.22744589,0.616406,0.45620316,0.57678294,0.8772669,0.07020546,168
169,0.23538166,0.82904017,0.7591053,0.35222304,2.8326902,0.05225394,169
170,0.21069041,0.4222018,0.35738528,0.5392798,0.693184,0.10821518,170
171,0.4499517,0.66209203,1.0669653,0.5845845,0.45056516,0.15871125,171
172,0.33623162,0.85457176,0.9191146,0.60083866,1.8947964,0.009602675,172
173,0.04963588,0.25901043,1.436281,0.558663,1.759592,0.10493343,173
174,0.3264088,0.5851333,0.7259514,1.012859,0.66901773,0.25785762,174
175,0.2762871,0.7659196,0.92429495,2.654657,1.3653462,0.013516511,175
176,0.14771144,0.42852262,0.67963034,0.38566458,0.5781544,0.1295329,176
177,0.17123018,0.6646654,0.99891245,1.5536964,1.2086036,0.12715921,177
178,0.25480276,0.59363997,0.533944,0.47375625,0.4622994,0.121928774,178
179,0.085101195,0.8695983,1.3415574,0.98407304,0.45302412,0.4276629,179
180,0.25216764,0.74552625,0.41732794,0.65705884,0.93473554,0.15369925,180
181,0.2575395,0.559931,1.7371433,1.0487878,1.2192025,0.17662394,181
182,0.18412562,0.72901756,0.3378166,0.5256654,0.28046954,0.184898,182
183,0.24332452,0.39502808,0.8015282,1.0781481,1.4456719,0.032244135,183
184,0.28763974,0.62599665,0.465888,0.3534668,0.62526757,0.19304726,184
185,0.34050176,0.6823226,0.43198866,0.2732034,0.8826406,0.025624603,185
186,0.09236088,0.62428224,0.548861,0.9638019,0.7979606,0.06789703,186
187,0.12595452,0.56058615,0.8195138,0.3057836,0.25121915,0.27737153,187
188,0.29770133,0.688251,0.47034,0.68517756,0.968869,0.121323474,0
189,0.46014115,0.83175457,0.98423356,0.5612406,0.73575324,0.02246154,1
190,0.2492177,0.6964961,0.82378864,0.35691702,1.3260213,0.024304701,2
191,0.1638239,0.6790521,0.7211443,0.7290408,2.56994,0.040151592,3
192,0.3715761,0.735555,0.5914935,0.8786192,1.6311543,0.11347056,4
193,0.36214656,0.52397233,0.39019614,1.0739114,0.58454514,0.2008023,5
194,0.20841897,0.5356231,0.37983128,0.7502663,0.7114989,0.10934851,6
195,0.5944421,0.80655825,0.22592224,0.92656195,1.1897231,0.042591233,7
196,0.15407477,0.33819523,0.5737046,0.6884992,1.0978777,0.07900076,8
197,0.22700553,0.45369062,0.87683,1.5938094,0.78892696,0.25598058,9
198,0.18404241,0.4408826,0.59440714,1.0723227,1.8407053,0.05645576,10
199,0.05882617,0.6911253,0.5444418,0.3416996,0.26429707,0.32345733,11
200,0.20933701,0.85849863,0.30224854,0.8960875,0.9232487,0.16288066,12
201,0.17447136,0.5700455,0.59564316,0.76908576,1.5614557,0.08986158,13
202,0.23024379,0.6727004,0.64473283,1.0708798,0.9816923,0.07438005,14
203,0.14536144,0.43242645,1.2595916,1.2695076,0.24976373,0.17468235,15
204,0.08751362,0.43238816,0.97085965,2.052525,1.5954942,0.0586073,16
205,0.21050657,0.764123,0.6878446,0.4088837,1.3790091,0.022211665,17
206,0.16921166,0.7364712,2.4343507,1.298356,1.4805809,0.042556986,18
207,0.4913864,0.8276657,0.41742545,0.48905995,1.1556073,0.029488672,19
208,0.22644772,0.70046866,0.7267688,1.196852,0.42393565,0.29429466,20
209,0.12527965,0.2957872,0.61638284,1.782191,0.57856846,0.08495657,21
210,0.056981962,0.7557719,0.6192779,0.7030036,0.4591775,0.25387323,22
211,0.2945298,0.3805202,0.9399288,1.1049973,0.4661668,0.106698,23
212,0.038045246,0.39067426,1.341119,0.18576816,1.6193249,0.044062465,24
213,0.18573976,0.72713,0.6508859,0.30267116,0.66772544,0.1413929,25
214,0.28028536,0.6963399,0.9249568,0.5131053,1.3688984,0.074972376,26
215,0.1417095,0.80446655,0.37450087,0.2250149,0.93311346,0.11253977,27
216,0.16512834,0.66356224,0.3520978,0.5796231,0.47811562,0.26442903,28
217,0.308945,0.7120772,0.5817091,1.9488562,0.7655225,0.2204009,29
218,0.19616781,0.6924406,1.2978954,0.5968202,0.78901756,0.15303141,30
219,0.05950148,0.70045435,2.420393,1.1306142,3.3412952,0.034437753,31
220,0.23856458,0.50027126,0.6100936,0.3615541,1.0632021,0.037529293,32
221,0.12678136,0.55154914,1.1606283,0.61621225,0.5075029,0.26189685,33
222,0.027477399,0.5199485,2.0324414,0.5941063,0.8892236,0.112135366,34
223,0.17333096,0.5672507,1.2695705,1.2109015,0.399918,0.27110803,35
224,0.21223822,0.48327866,0.49658823,0.44810683,0.82524025,0.18212499,36
225,0.18141311,0.6795199,0.5434776,0.4200309,0.92210037,0.05438356,37
226,0.29474968,0.6905905,0.5418539,1.0069542,1.0186881,0.026649686,38
227,0.2332257,0.70934284,0.95965016,0.30393994,2.3537881,0.11831226,39
228,0.18692306,0.47446707,0.44092458,0.4497425,0.83084655,0.17849992,40
229,0.032896493,0.4098922,1.9029822,1.3832346,0.7288554,0.046375044,41
230,0.05205486,0.3056435,0.8748834,0.8811728,1.8431745,0.057925954,42
231,0.08638398,0.6638759,0.50813216,0.72664696,0.27032897,0.2969873,43
232,0.12932979,0.6535378,0.8682727,0.6184978,1.2327058,0.026816497,44
233,0.15335774,0.5395534,0.88898224,0.3552248,0.37764215,0.16942276,45
234,0.051521897,0.6653632,0.46006724,0.3752513,0.53257406,0.31617683,46
235,0.2092055,0.6727644,0.32622844,0.7109349,1.025444,0.049246754,47
236,0.065572105,0.61222637,0.8602711,0.35716954,1.0980182,0.13122204,48
237,0.092731796,0.5992764,0.2678079,0.90321046,0.82673204,0.10115334,49
238,0.050947726,0.61649805,1.3511724,0.7854663,0.5150061,0.3510347,50
239,0.2647664,0.4243978,0.99013793,0.7380445,1.1830002,0.04785875,51
240,0.11314187,0.48876756,0.7030127,0.7089999,2.846012,0.014222025,52
241,0.13014793,0.73505116,0.897812,0.8870802,0.9207897,0.026946666,53
242,0.16792534,0.7587779,0.6377064,0.7675456,1.9945339,0.01804291,54
243,0.1485988,0.5761058,0.8320484,0.39682025,0.8229921,0.23982324,55
244,0.2877104,0.8181981,0.664536,0.5307827,0.8730874,0.10485393,56
245,0.1295743,0.67732984,0.54452944,0.3562027,1.0035223,0.038995545,57
246,0.12216208,0.60335016,1.7002612,0.19364092,0.7520306,0.054486215,58
247,0.105105385,0.33807877,0.62345934,1.1655619,0.2430323,0.23183987,59
248,0.23607843,0.65751064,0.77869165,0.45596015,0.8681143,0.14052275,60
249,0.16676936,0.49840915,1.2124233,0.6718917,0.38272113,0.23326015,61
250,0.14516412,0.86441064,2.5413413,0.86237866,1.1374049,0.13437997,62
251,0.25102356,0.8158155,0.74460614,0.5046377,1.5536807,0.04980156,63
252,0.13284329,0.565521,0.45570347,0.4955935,1.5711461,0.081843235,64
253,0.16957018,0.6185083,0.4492424,0.56765485,1.1031184,0.05935414,65
254,0.46181306,0.8670697,0.43847728,0.44173563,1.0152143,0.09904903,66
255,0.0764869,0.80037725,1.7601275,0.6250718,0.8764787,0.04219366,67
256,0.107356176,0.70738196,0.97399616,0.64657307,1.6096025,0.04845261,68
257,0.112458006,0.30264896,1.0663111,1.0782773,1.3450394,0.21467273,69
258,0.21556564,0.7334457,0.27891424,0.2850253,0.5335338,0.3303963,70
259,0.07843326,0.60618746,1.2519004,0.32648674,1.8084347,0.054282155,71
260,0.27287552,0.45870855,0.18157315,1.0698583,3.744047,0.020000665,72
261,0.04781112,0.638905,3.8883505,0.52418476,1.2472275,0.12893528,73
262,0.18621913,0.3923609,0.5542435,0.28108162,0.65872,0.11432707,74
263,0.22180443,0.3783747,0.7193229,0.94560814,0.7690539,0.18270689,75
264,0.22017677,0.35309592,0.67620873,0.59836626,1.0321869,0.11224712,76
265,0.35937226,0.8283787,0.866976,0.1674868,0.6815268,0.10417305,77
266,0.1584476,0.72106004,0.73458844,0.32406655,0.36226922,0.29395938,78
267,0.31029058,0.81800246,0.76895344,0.7859865,0.5342707,0.25214326,79
268,0.1086406,0.5457999,0.95429474,0.26677546,1.8264198,0.083193876,80
269,0.14286433,0.50338274,0.7371293,0.33107936,0.20797145,0.50590765,81
270,0.18917231,0.7797147,1.0920706,2.0139003,1.2010336,0.05465408,82
271,0.34381494,0.28423986,0.6287709,0.85481775,0.3274821,0.2194531,83
272,0.23549148,0.31530413,0.79693705,0.6285695,0.5952542,0.12002598,84
273,0.14531283,0.5568867,0.9166163,0.5223379,0.66294867,0.28828898,85
274,0.13629274,0.48667446,0.8243234,0.3352288,2.409009,0.023001114,86
275,0.17080781,0.4940483,0.7516898,0.95239437,0.66311336,0.11337124,87
276,0.12961674,0.6876543,0.41949856,0.48297966,2.2174375,0.06366876,88
277,0.2518559,0.83469236,1.2961583,0.13271667,1.7976513,0.12784702,89
278,0.30478287,0.76400197,0.877455,2.0796745,1.1895884,0.049048554,90
279,0.21682915,0.66605234,0.77399504,1.2558362,0.55603826,0.11556092,91
280,0.23978882,0.7477633,0.37798232,0.7435161,1.3687662,0.035340242,92
281,0.18335563,0.6342547,0.84419256,0.8834798,0.9503474,0.06844193,93
282,0.15423524,0.67535746,0.7053267,0.37490124,0.6739439,0.106369026,94
283,0.13041744,0.54069996,0.88050437,0.401218,1.682378,0.039577078,95
284,0.17557323,0.6524058,0.5411662,0.54131645,0.8746799,0.069566935,96
285,0.38684604,0.79778564,0.4202572,0.7879338,0.38479748,0.43675634,97
286,0.24475826,0.76121885,0.5064754,0.5878342,0.48348612,0.13120618,98
287,0.177442,0.6433408,0.60417134,0.38353336,1.041352,0.047634006,99
288,0.10188803,0.3456979,0.3075929,2.0298355,0.94909966,0.07234657,100
289,0.085308425,0.24013117,0.6919001,1.0190037,3.031897,0.047480643,101
290,0.09309419,0.90115446,0.80887103,0.3390224,1.0712824,0.05942029,102
291,0.03239087,0.7133507,0.5179838,0.33900267,2.002102,0.059001707,103
292,0.2946226,0.5015597,0.5133137,0.27796507,1.185285,0.08681189,104
293,0.088119976,0.6173685,1.4486688,0.39595556,1.0115108,0.085008,105
294,0.18680733,0.13138992,0.19771147,1.4297936,0.72610354,0.13356583,106
295,0.08324768,0.48974288,0.57918495,0.32866088,0.43408316,0.15450849,107
