,locs0,locs1,locs2,locs3,locs4,locs5,subject
0,-0.9042151,-2.800168,-0.2427039,-2.210607,-0.23842889,-0.49625325,0
1,-1.220726,-0.99093413,-2.7252603,-2.276251,-0.08376166,1.061139,1
2,0.34140593,-2.8624823,-1.7295882,-2.4605718,-0.9832163,-2.2133627,2
3,-0.038392246,-0.96609044,-1.1929172,-2.4645178,-1.1714995,-0.48255187,3
4,-0.853034,-1.2469113,-0.9712019,-1.6819966,-0.55185276,-1.4768436,4
5,-0.5998696,-0.9906165,-0.9682986,-2.581132,-0.98041975,0.54483485,5
6,4.0572147,0.9707793,-0.80315953,-2.098941,-0.69261724,1.1989546,6
7,-3.4790053,-0.48782662,-1.584369,-2.582861,-1.3207161,-4.4714255,7
8,1.5538253,1.4305763,-1.4612823,-3.0782208,-1.4983076,1.4124782,8
9,-0.08228099,-1.1286911,-0.7496568,-2.2836175,-0.98582333,-1.6880083,9
10,-1.1397039,-1.6005036,-1.7274985,-2.7216494,-0.37475866,-0.7521136,10
11,-2.041468,0.1738621,-0.44978476,-2.373735,-1.5859613,-1.2916,11
12,-2.4967146,-2.7878804,-1.3903013,-2.3435922,-1.9371762,2.281077,12
13,-0.6617574,-1.2515354,-0.7118796,-1.8476038,-0.7703209,0.060922235,13
14,-0.49881685,0.83207536,-0.18254027,-2.7294693,-1.4305388,2.139298,14
15,-0.7174318,-3.5825627,0.14295086,-2.4398558,-1.48387,-0.68893397,15
16,-1.341836,-3.6378672,-1.0261215,-2.5140402,-0.010316744,-2.608784,16
17,0.4250784,-1.3527063,-1.017062,-2.7289257,-0.45960194,0.95411724,17
18,2.1594734,-1.2294317,-0.31219885,-2.402974,-1.1718247,-0.73010147,18
19,-1.8199207,-1.4756681,-1.0729382,-2.903488,-2.0047188,-2.6146595,19
20,-3.9882782,-2.478687,-1.7699051,-2.2842643,-0.07127768,-3.508211,20
21,2.0894556,0.95902437,-1.3980887,-2.5732703,-2.230173,-0.6849604,21
22,0.6833994,0.83417964,0.031949103,-2.1254942,-0.89400816,-0.15595295,22
23,2.2408552,-0.56419647,-1.3528851,-2.0931327,-0.1887086,0.5200237,23
24,-1.1362362,-2.719297,0.11875041,-2.2875304,-0.07038914,-0.9270574,0
25,3.3283253,0.8631905,-1.8244127,-2.6944518,-0.41626778,1.4029667,1
26,-0.9405585,-1.526983,-1.1874146,-2.234336,-0.4782548,-1.7096221,2
27,3.7936468,-0.7138775,-1.0984316,-2.0398388,-1.1373991,-0.65073264,3
28,-1.1113472,0.19521564,-1.1297092,-2.389258,-0.04358208,-3.198842,4
29,1.9374439,-0.9147662,-0.9812993,-2.9238563,-1.2367091,-0.20096803,5
30,1.5034337,-1.0317891,-1.3205466,-2.515092,-0.7784063,3.0650501,6
31,-2.3286724,-0.77020055,-2.0037122,-2.307619,-2.6422403,-1.0765649,7
32,-2.7282512,1.514606,-1.3910457,-2.6067262,-1.1913302,0.7066902,8
33,-0.15973562,-0.744512,-1.23861,-2.0933976,-0.86835885,-1.6229019,9
34,-1.6319652,-1.754706,-2.2660906,-2.100978,-0.21328929,-0.92215455,10
35,-2.5889363,-0.65574026,-0.80730987,-2.4718351,-1.3761014,-0.84314823,11
36,-2.0060987,-1.204992,-1.466439,-2.2498076,-2.16049,1.0353905,12
37,0.0014647171,-2.19968,-1.2163068,-2.3761444,-0.47861102,-0.4525155,13
38,3.7466495,1.0542697,-0.4946895,-2.6586812,-1.7880979,1.8919399,14
39,-0.2553901,-4.241204,-0.23503053,-2.289232,-1.1530186,-0.8637404,15
40,-0.3139351,-3.7384984,-1.1589096,-2.4305959,-0.24259433,-2.7588506,16
41,-0.047692627,-2.018314,-1.0653161,-2.2056212,0.0034532314,0.6454691,17
42,1.2256962,-0.4071489,-0.26941317,-2.5401921,-1.5487528,-2.0157862,18
43,-2.848534,-1.5569615,-1.0110313,-2.525278,-1.8748655,-1.186486,19
44,-2.4546843,-3.1801288,-1.680807,-2.005931,-0.29475203,-2.2293007,20
45,-5.3550367,2.5258868,-1.1266416,-2.7888486,-1.3739318,0.93776464,21
46,0.99096346,0.044157892,-0.75580084,-2.129051,-0.97497195,-1.2760782,22
47,0.012898445,0.5343878,-1.3306795,-2.420277,0.30251628,-1.1725829,23
48,0.31161746,-2.982524,0.0080331415,-2.1304681,-0.3244158,-1.2197924,0
49,-3.3435662,-0.13937962,-1.5984825,-2.477106,-0.19296364,2.5908968,1
50,-0.69500524,-2.234107,-1.0759759,-1.6228855,-0.15744793,-2.1798968,2
51,1.6054089,-0.6050473,-1.0103083,-1.9730858,-0.70471,-0.24705905,3
52,-0.29061928,-0.3956917,-0.8893378,-1.5802499,-0.95654523,-1.3143959,4
53,-2.877499,-0.26207885,-1.010014,-2.695299,-1.1919425,-0.29103512,5
54,1.301703,0.43266904,-2.0487235,-2.27953,-0.32399076,1.3548183,6
55,-4.076526,-0.32436332,-1.9953775,-2.453318,-2.1655262,-2.6905987,7
56,-4.8682914,2.0309525,-1.6038227,-2.9778152,-0.9102905,0.7821725,8
57,1.9082475,-1.3398196,-1.1021941,-2.157127,-0.49814042,-0.13819166,9
58,-0.8227316,-0.9440395,-1.9772,-2.511793,-0.5865131,-1.3656043,10
59,1.0358986,-0.65569705,-0.86277556,-2.5112505,-1.6339871,-0.52724487,11
60,-2.3126092,-0.25301123,-1.7699467,-1.9026155,-1.257333,-1.2001109,12
61,0.03732933,-1.9738226,-1.6147485,-1.5546309,-0.87906003,0.5391755,13
62,-1.7190787,1.7265222,-0.81390595,-2.666999,-0.919124,2.8599787,14
63,0.764838,-3.941785,0.42564353,-2.3171997,-0.74651724,-0.63232374,15
64,-1.3223145,-3.0159006,-1.524128,-2.2032936,0.2730636,-2.60497,16
65,-0.14455345,-1.6312126,-1.0330403,-2.0663064,0.48113433,-0.06796193,17
66,1.5587432,-1.3837011,-0.83280027,-2.5037417,-0.76582235,-0.1929363,18
67,-1.42502,-2.322299,-1.4329994,-2.643964,-1.3305033,1.8306234,19
68,-1.6164963,-3.3146524,-1.7657781,-2.104903,-0.2382419,-2.646905,20
69,-9.9970455,1.0296941,-1.0681744,-2.4547505,-1.5848951,1.7662706,21
70,0.020070463,0.91408455,0.28025705,-2.3439739,-0.83302486,-1.5161912,22
71,3.4095194,-0.13259016,-1.113004,-1.372103,-0.33537117,-0.23985925,23
72,0.46060374,-3.1237197,-0.8432951,-1.6135219,0.17864913,-0.622625,0
73,-0.68281454,-1.2035214,-2.3845298,-2.238935,0.45287153,1.5223804,1
74,0.17433287,-2.239199,-1.6298168,-2.3564491,-0.64324766,-1.2586567,2
75,-0.2553966,-0.4486202,-1.057693,-2.8908203,-1.0843738,-1.5759604,3
76,-0.82063246,-0.721785,-0.7167874,-1.6912065,-0.22598377,-1.6007831,4
77,-4.396488,-0.78108096,-0.9489111,-2.241794,-0.8382995,0.62906694,5
78,3.097596,1.8021305,-0.914857,-2.011907,-0.59949213,1.115112,6
79,-1.6676719,-0.25835398,-1.3335986,-2.424535,-2.0120423,-3.0883918,7
80,1.5722016,-1.4426925,-2.1898773,-2.460075,-0.9044875,-0.022427026,8
