,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,4.4092355,5.303096,0,0.052435294,0.10730839,1.1446573,0.0,0.4272301,0.0,4.352844,5.4163857,0.34348115,0.5142587
1,1.4014453,1.2301099,1,0.49997693,0.7604984,0.7447533,0.0,0.5418706,0.0,4.6136813,5.7031746,0.85977167,0.94515866
2,2.289424,2.562296,2,0.13545409,0.36721838,0.9339576,0.0,0.47269452,0.0,3.3339477,3.138473,0.12940434,0.24237847
3,2.4564345,1.3136617,3,0.36940423,0.487853,0.79826576,0.0,0.39320812,0.0,2.900026,3.379545,0.30543548,0.6059137
4,3.3703623,4.4265404,4,0.3710174,0.49573934,1.4757051,0.0,0.33394456,0.0,3.8850293,5.4454455,0.14669308,0.16331315
5,3.17434,3.2156143,5,0.35314533,0.949796,0.77574605,0.0,0.3232076,0.0,2.6459346,3.0773568,0.6289288,0.79603505
6,1.8325006,1.5574868,6,0.6228372,0.998837,1.0135838,0.0,0.860289,0.0,3.594371,4.827222,0.7842226,0.85548615
7,1.2071434,1.2855406,7,0.40736064,0.8010415,0.8102728,0.0,0.10939245,0.0,1.3044081,1.5207855,0.12855394,0.019373238
8,1.9364291,1.4387015,8,0.5834086,0.54585993,0.76318544,0.0,0.35184804,0.0,2.2076929,1.9379619,0.5003017,0.89373225
9,2.2536733,2.432663,9,0.21438132,0.23072863,0.96062195,0.0,0.6829294,0.0,3.7441943,4.9828773,0.4421348,0.7779057
10,1.4523584,1.0404102,10,0.39338523,0.89621764,0.90036416,0.0,0.24356042,0.0,3.708344,3.894832,0.26198012,0.5991924
11,3.0746562,2.4811041,11,0.424188,0.78315634,0.827062,0.0,0.5310341,0.0,2.1232867,2.4447882,0.3701102,0.38205463
12,2.0557146,2.9671443,12,0.6192522,0.746849,1.00914,0.0,0.095972046,0.0,1.4867798,2.0996888,0.26664525,0.028595448
13,2.9143827,4.090069,13,0.15567459,0.39880425,1.2557539,0.0,0.48626682,0.0,3.406681,4.5034165,0.47186676,0.33799285
14,3.6239495,4.2153606,14,0.7819468,0.7660413,0.7795338,0.0,0.45246235,0.0,1.9284617,3.274065,0.7512008,0.86124665
15,4.2154794,3.975387,15,0.01817384,0.0336715,0.8441099,0.0,0.42021686,0.0,2.4255893,3.154035,0.338008,0.9997767
16,2.207236,1.3811902,16,0.03169061,0.026290417,0.84220874,0.0,0.29768333,0.0,4.752599,5.7234015,0.070665866,0.17059183
17,2.9915113,3.253779,17,0.22249836,0.3308345,0.92882794,0.0,0.5705752,0.0,5.017346,4.092847,0.6103059,0.8368084
18,3.7474957,5.5226264,18,0.2752509,0.4862587,0.8930344,0.0,0.73705274,0.0,1.9300029,1.3036064,0.2416664,0.23061556
19,2.6343985,4.1382165,19,0.17886071,0.38788176,0.872746,0.0,0.22358403,0.0,1.5574819,2.4238958,0.34209454,0.028625846
20,2.031622,3.2949922,20,0.03502395,0.07288301,1.030008,0.0,0.056823976,0.0,4.1051917,4.4822693,0.055087946,0.25237072
21,2.6333141,2.5056608,21,0.80680823,0.84229785,0.726055,0.0,0.32372004,0.0,1.4259983,1.712513,0.6791576,0.82869744
22,4.139451,5.0003486,22,0.5463654,0.57778305,1.0614705,0.0,0.57895577,0.0,2.9227057,3.799326,0.44560707,0.6620177
23,2.262395,2.0408137,23,0.4699802,0.8382435,1.2681624,0.0,0.7014911,0.0,4.401256,5.749725,0.41814083,0.57119447
