,policy rate,reward rate,dec temp,habitual tendency,cached weight,cached rate,subject
0,0.28818506,0.057315096,4.396201,0.98802006,4.4067354,0.37842157,0
1,0.22780873,0.2707276,0.61499155,0.93109024,4.790718,0.7429081,1
2,0.58453196,0.05403967,1.5064026,0.78668886,2.7225409,0.09855691,2
3,0.49040312,0.27566046,2.327376,0.7838335,2.3658404,0.3816497,3
4,0.29879677,0.22323526,2.7464101,1.5683126,3.6543465,0.18590465,4
5,0.3543735,0.2707903,2.7521977,0.7036266,2.7280853,0.6329364,5
6,0.98299694,0.7252748,3.0935006,1.0919979,3.3345108,0.76833874,6
7,0.029915532,0.38040572,1.7017763,0.7024964,2.1069918,0.011301818,7
8,0.82546556,0.8069911,1.8827128,0.44014618,1.8267808,0.80415654,8
9,0.47944134,0.24440274,3.208961,0.92488873,2.7173784,0.15603794,9
10,0.24237473,0.16791125,1.5090783,0.61707896,4.0739164,0.32036093,10
11,0.11491735,0.54335636,3.8941195,0.8519759,1.6995287,0.21558212,11
12,0.07608882,0.05798262,1.9935966,0.87576455,1.259584,0.9072976,12
13,0.34034494,0.22243445,3.2918363,1.3615448,3.1640968,0.5152258,13
14,0.37781873,0.69679356,4.5449123,0.6125667,1.9301475,0.8946644,14
15,0.32795876,0.027052185,5.3567696,0.8018354,1.8484359,0.33427024,15
16,0.20720829,0.025634006,2.6383674,0.74879754,4.9742084,0.06857523,16
17,0.6046978,0.20542829,2.6560009,0.6128794,3.8708024,0.7219424,17
18,0.8965507,0.22628091,4.225781,0.82946205,2.3652532,0.32517245,18
19,0.1394434,0.18608263,2.5484471,0.51981413,1.1870837,0.06820089,19
20,0.018194424,0.07736587,1.4555414,0.9243459,4.821882,0.029079508,20
21,0.8898741,0.7229264,1.9811958,0.70878637,0.97073466,0.33515507,21
22,0.664497,0.69723797,5.079866,1.066435,2.902834,0.46109056,22
23,0.90385884,0.36257702,2.0539908,1.0976608,4.529624,0.6271533,23
24,0.24301209,0.061844245,5.296528,0.92160964,4.8241,0.2835221,0
25,0.9653878,0.70332676,1.3890523,0.6330154,3.9741018,0.80265427,1
26,0.28078753,0.17843553,2.3372164,0.96709216,3.8266432,0.15321274,2
27,0.9779823,0.32874262,2.5003388,1.1508315,2.427982,0.34282446,3
28,0.2476198,0.5486495,2.4421475,0.8399551,4.8910623,0.03920932,4
29,0.8740711,0.28602552,2.7263405,0.50986785,2.2500935,0.4499264,5
30,0.8180861,0.26273742,2.1072736,0.7480693,3.1466343,0.9554279,6
31,0.088776,0.31643572,1.1881373,0.9049392,0.66468894,0.25415662,7
32,0.061326753,0.81974286,1.9924086,0.68706787,2.3302114,0.6696694,8
33,0.4601508,0.3220183,2.2467804,1.0974019,2.955959,0.16480505,9
34,0.16356133,0.14745462,0.9397053,1.0900182,4.468789,0.2845191,10
35,0.069853865,0.34169716,3.0846405,0.77856374,2.0163586,0.30087215,11
36,0.118564084,0.23058833,1.8748448,0.9536606,1.0335503,0.73795956,12
37,0.50036615,0.09977922,2.2858703,0.85009986,3.8258016,0.38876283,13
38,0.9769473,0.74159396,3.7878947,0.6545597,1.4330609,0.8689766,14
39,0.43649727,0.014186117,4.4151134,0.92018694,2.3993814,0.29655847,15
40,0.42215452,0.023236996,2.3886547,0.8086916,4.3964715,0.059588745,16
41,0.48807913,0.11729345,2.5629485,0.99246836,5.008633,0.65598875,17
42,0.77306443,0.39959598,4.3305116,0.73088163,1.7526649,0.11755542,18
43,0.05475714,0.17408307,2.6677809,0.74104977,1.3297975,0.23388799,19
44,0.079096675,0.039920397,1.5698863,1.1858163,4.268409,0.09714995,20
45,0.004702082,0.9259368,2.447814,0.5792976,2.0198534,0.7186479,21
46,0.72927815,0.5110377,3.1955864,1.0630512,2.7389061,0.21821852,22
47,0.50322455,0.6305059,2.0904698,0.81639475,5.750575,0.23638842,23
48,0.57728,0.04822166,5.0200825,1.0617056,4.1959996,0.22797298,0
49,0.03410648,0.4652114,1.6819382,0.77478796,4.519082,0.93027335,1
50,0.33292055,0.096729204,2.542683,1.6480732,4.6071916,0.101570345,2
51,0.832773,0.3531898,2.6691952,1.2205783,3.307688,0.43854746,3
52,0.42785224,0.40234792,2.912465,1.707601,2.7757044,0.21175218,4
53,0.05327714,0.43485275,2.669771,0.6325132,2.3291173,0.4277505,5
54,0.7861215,0.6065109,1.1418142,0.9283252,4.1970344,0.7949162,6
55,0.016683249,0.41961277,1.196891,0.7919624,1.0288925,0.06353039,7
56,0.007627856,0.8840088,1.6744802,0.48438236,2.8694038,0.68614817,8
57,0.87082213,0.20753972,2.4932902,1.0366712,3.7797775,0.46550694,9
58,0.30518413,0.2800851,1.2161763,0.7503558,3.5743532,0.20333098,10
59,0.7380579,0.34170684,2.967598,0.75073236,1.6328491,0.3711597,11
60,0.09008404,0.4370825,1.4554895,1.2981273,2.2143335,0.23145549,12
61,0.5093312,0.1219789,1.659304,1.7441844,2.933726,0.6316206,13
62,0.15198988,0.8489671,3.0705879,0.64948976,2.8513644,0.94583225,14
63,0.6824032,0.01904382,6.0483294,0.8970847,3.2158065,0.34698382,15
64,0.2104335,0.046712685,1.7885445,0.9945512,5.6784487,0.06881925,16
65,0.46392447,0.16366431,2.624951,1.1241506,6.180157,0.48301607,17
66,0.82617295,0.20041525,3.0305328,0.75596285,3.173835,0.451915,18
67,0.19387582,0.08929293,1.9263178,0.6636201,2.0907612,0.86183596,19
68,0.16568863,0.035071928,1.4606816,1.0862119,4.4071965,0.06618003,20
69,4.553219e-05,0.7368566,2.5575042,0.7909184,1.7010332,0.8539933,21
70,0.50501746,0.71383524,5.696092,0.87545955,3.0300584,0.18002306,22
71,0.9680007,0.46690097,2.4731126,2.0228028,4.169343,0.44032103,23
72,0.6131574,0.042139377,3.0084124,1.661002,5.4454384,0.34918466,0
73,0.3356334,0.23084937,0.8436001,0.96308196,6.1132174,0.82088876,1
74,0.5434731,0.096285224,1.6385546,0.8655452,3.445128,0.22120522,2
75,0.43649563,0.38968888,2.5775056,0.5260922,2.526792,0.17136835,3
76,0.30562943,0.32700005,3.281008,1.5561725,4.437433,0.1678722,4
77,0.012170584,0.31408694,2.7910388,0.96059644,3.0189304,0.6522779,5
78,0.9567934,0.85840803,2.8600698,1.1795841,3.5445988,0.7530809,6
79,0.15873481,0.4357684,2.0856473,0.81320816,1.1794435,0.04358863,7
80,0.82809716,0.19112875,1.0066321,0.787049,2.8812919,0.4943935,8
81,0.93185127,0.30057892,3.134616,1.3368757,2.798017,0.45951942,9
82,0.2664826,0.586837,1.9578874,0.8219024,3.9446716,0.29678357,10
83,0.5347112,0.15870883,3.151506,0.82494426,2.5915217,0.6495628,11
84,0.07765624,0.539331,2.4730613,1.1814358,1.5700881,0.4551777,12
85,0.43337172,0.1272289,2.3362699,0.91547996,3.9736733,0.48640925,13
86,0.89684534,0.9520603,4.62521,0.89599836,1.007385,0.86260027,14
87,0.046546493,0.037113756,3.6988358,0.9304688,2.2505996,0.16336034,15
88,0.20185947,0.05028516,1.6514384,0.7584263,4.07622,0.056982752,16
89,0.896029,0.13837238,2.1778436,0.8066997,6.0183334,0.6951224,17
90,0.77653694,0.24056253,4.0127044,1.107878,2.7841015,0.21938166,18
91,0.06387875,0.29588693,4.283492,0.98788655,0.9567789,0.030195491,19
92,0.071500674,0.01676942,1.599542,1.2309548,4.8750787,0.06368937,20
93,0.62274206,0.8790608,2.5111504,0.65830064,1.3999763,0.7726525,21
94,0.7155646,0.69485605,3.4308362,1.2515581,2.3154917,0.37144902,22
95,0.85234535,0.6035087,2.5074127,1.0617312,3.361833,0.38740999,23
96,0.34241015,0.065539055,4.3816357,1.3628182,3.8523629,0.36435747,0
97,0.8222792,0.7437507,0.8273244,0.7631035,4.3151903,0.8931273,1
98,0.38251767,0.13892101,1.8813075,0.8319449,3.2099128,0.1265938,2
99,0.020893589,0.49168688,1.8146105,0.81258297,2.654995,0.2907587,3
100,0.24110541,0.5209374,4.1080256,1.9170183,5.699586,0.16116998,4
101,0.21187402,0.5145995,3.6682978,0.62073576,2.283712,0.5563207,5
102,0.9751926,0.67865,1.2644161,0.76070166,3.3840528,0.9177062,6
103,0.016713494,0.7621307,1.6482682,1.189642,2.0174901,0.021992141,7
104,0.9104966,0.4309651,1.2438004,0.5913149,3.631455,0.6426842,8
105,0.89620405,0.104948804,1.5140722,0.9588944,4.2778945,0.57487833,9
106,0.28894567,0.31649286,1.8007896,0.7317892,3.3409467,0.2806337,10
107,0.64377207,0.599698,3.5719361,0.75440586,1.5081196,0.22541912,11
108,0.10418295,0.6712668,2.438002,0.91821694,1.2523156,0.2504947,12
109,0.38873807,0.16666184,3.544088,1.3414619,3.6396723,0.5353683,13
110,0.6581734,0.8330636,3.0953822,0.74671984,2.655579,0.8731433,14
111,0.19434455,0.01924138,4.786497,0.7146083,2.5223827,0.23914124,15
112,0.23531616,0.019558111,3.331374,0.7360843,4.8030095,0.08502062,16
113,0.21252714,0.26128125,2.8867695,0.9450122,4.9517574,0.6868401,17
114,0.9047859,0.12267117,3.8288953,0.5438352,1.4501584,0.14092359,18
115,0.15663789,0.19633283,2.408185,0.8882824,1.5697062,0.6308025,19
116,0.18063374,0.04004009,1.8605208,0.8107357,2.4038248,0.06498882,20
117,0.2473707,0.46888962,2.382778,0.6462848,1.6698467,0.7892379,21
118,0.62276804,0.59258354,5.518248,0.9331724,2.342939,0.54238087,22
119,0.3813371,0.6666711,2.449132,1.1420145,3.5942826,0.19401947,23
120,0.5375077,0.046840243,5.0957127,1.1140316,3.881411,0.29165015,0
121,0.8388888,0.3814121,0.8596027,0.859296,3.5119917,0.8817234,1
122,0.25999334,0.18715765,1.8473982,1.1456126,3.092577,0.09399883,2
123,0.121486604,0.38257337,1.9524909,0.75762296,2.966777,0.23582043,3
124,0.20406742,0.3636449,3.42706,1.4347206,4.5637546,0.074918404,4
125,0.9310986,0.4237463,2.8817952,0.86962533,2.7468607,0.29231283,5
126,0.9563341,0.81338936,1.7556031,0.9376794,3.6426673,0.90193737,6
127,0.2157424,0.2734586,0.8956668,0.62770075,0.93895143,0.18654966,7
128,0.0072974153,0.22512002,2.6309216,0.8118853,1.7259047,0.4862499,8
129,0.6588796,0.3447302,1.9593431,1.284245,3.0358214,0.2859606,9
130,0.23144257,0.36086863,1.6031806,0.95362693,4.4583807,0.2119141,10
131,0.9396222,0.29987428,2.1276062,0.8027928,1.2958345,0.50413054,11
132,0.102821484,0.9329632,2.0155277,0.62192416,1.2164906,0.59002876,12
133,0.54451203,0.110466465,2.1446857,1.2538697,3.5625014,0.6548834,13
134,0.06197911,0.8142832,3.0501654,0.58207667,1.8768936,0.7974531,14
135,0.2820613,0.014275618,4.632181,0.85996896,2.8982806,0.29221055,15
136,0.16175102,0.02285282,2.8685203,0.69341326,5.172091,0.054469742,16
137,0.64022803,0.20676416,3.0537045,0.83717084,4.052616,0.6122394,17
138,0.82290524,0.2569317,3.6839616,0.62733305,2.5786304,0.1533922,18
139,0.019449962,0.18103671,2.637206,0.9320173,1.0393562,0.2497434,19
140,0.11243076,0.023328818,1.3631047,1.2491554,5.76225,0.07470404,20
141,0.25142255,0.62058014,2.5631466,0.52789026,1.3579092,0.81123537,21
142,0.68455356,0.461788,5.4136086,1.2962677,1.6791239,0.8102448,22
143,0.29925746,0.4857553,1.8404486,1.5921317,4.9114356,0.37322357,23
144,0.4127132,0.060409054,5.010187,1.2462454,4.7761693,0.3502237,0
145,0.009184703,0.52412933,2.0162046,0.57228833,5.070064,0.94987595,1
