,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate,inferred cached weight,true cached weight,inferred cached rate,true cached rate
0,2.6415122,2.9858096,0,0.09727238,0.10503584,0.689145,0.0,0.36948133,0.0,0.81731397,0.0,0.4068296,0.0
1,4.9283557,5.8309007,1,0.124038145,0.24904537,0.8191267,0.0,0.23698422,0.0,0.7701509,0.0,0.17570075,0.0
2,4.292943,4.909019,2,0.24570389,0.36535656,0.793838,0.0,0.5488938,0.0,0.7540607,0.0,0.3570368,0.0
3,3.9686923,5.680547,3,0.058896787,0.18116581,0.8214912,0.0,0.81678027,0.0,0.82093877,0.0,0.34966296,0.0
4,2.9631367,4.144218,4,0.34812877,0.5017929,0.71502686,0.0,0.29012096,0.0,0.75814897,0.0,0.25044668,0.0
5,1.9883528,3.1525624,5,0.63633,0.9963933,0.75478905,0.0,0.47912058,0.0,0.95622444,0.0,0.38638678,0.0
6,4.642877,5.940917,6,0.0394099,0.08924645,0.69090974,0.0,0.1914682,0.0,0.81324595,0.0,0.35947254,0.0
7,1.2683694,1.1614532,7,0.2740018,0.29313946,0.68399185,0.0,0.34419328,0.0,0.6867246,0.0,0.43052185,0.0
8,2.8028286,3.1782777,8,0.8120624,0.814293,0.75412637,0.0,0.4092585,0.0,0.66879874,0.0,0.43809038,0.0
9,3.3614125,5.4151196,9,0.074473664,0.17787737,0.75224674,0.0,0.3554656,0.0,0.7722157,0.0,0.20138381,0.0
10,1.1408647,1.5593631,10,0.5499248,0.994772,0.68399966,0.0,0.24751791,0.0,0.83622533,0.0,0.22948636,0.0
11,3.6910582,4.526163,11,0.6543669,0.85435724,0.75919855,0.0,0.3204831,0.0,0.605127,0.0,0.39683223,0.0
12,0.97152305,1.4217675,12,0.46788448,0.6473596,0.7429438,0.0,0.27806324,0.0,0.75132835,0.0,0.4397075,0.0
13,1.6683623,1.6451792,13,0.17240451,0.2601729,0.7116459,0.0,0.5002933,0.0,0.6886271,0.0,0.25818622,0.0
14,1.3248525,1.5239465,14,0.73378026,0.85109407,0.72403955,0.0,0.4120559,0.0,0.6271958,0.0,0.34949502,0.0
15,1.8974975,2.4212596,15,0.47434416,0.7671216,0.72943944,0.0,0.34652302,0.0,0.7666561,0.0,0.4025049,0.0
16,2.9908628,4.899413,16,0.2342803,0.4752661,0.75148904,0.0,0.426334,0.0,0.78917533,0.0,0.46705574,0.0
17,2.8122933,3.5648642,17,0.05833101,0.083857775,0.7240724,0.0,0.24790536,0.0,0.73435944,0.0,0.38793206,0.0
18,4.7807293,5.25599,18,0.51726097,0.64495075,0.80472803,0.0,0.38700232,0.0,0.62040305,0.0,0.48601106,0.0
19,2.543701,2.884746,19,0.055461723,0.10254073,0.7237362,0.0,0.6251914,0.0,0.68229437,0.0,0.31836683,0.0
20,2.2922492,4.126405,20,0.553214,0.91093385,0.72726184,0.0,0.29856196,0.0,0.80905354,0.0,0.3624494,0.0
21,3.5275946,5.185701,21,0.18484809,0.3991574,0.7223708,0.0,0.42246795,0.0,0.7833823,0.0,0.4135651,0.0
22,2.655727,3.7522495,22,0.07688025,0.18281525,0.66606224,0.0,0.22653545,0.0,0.7337741,0.0,0.33915913,0.0
23,1.2811521,2.1320148,23,0.35828027,0.56837505,0.7544778,0.0,0.369659,0.0,0.654002,0.0,0.45391962,0.0
24,1.2654443,1.0863221,24,0.62347007,0.40874988,0.6981455,0.0,0.29008758,0.0,0.6780987,0.0,0.3692431,0.0
25,1.0615427,1.0110438,25,0.37604034,0.17701268,0.709439,0.0,0.20582047,0.0,0.7063371,0.0,0.56001747,0.0
26,2.9953866,4.465209,26,0.118742585,0.25793874,0.6776823,0.0,0.30567557,0.0,0.95354676,0.0,0.3314367,0.0
27,3.2950428,3.9622147,27,0.74507564,0.9814449,0.77918553,0.0,0.2718669,0.0,0.70712364,0.0,0.3420906,0.0
28,1.4504967,1.3415138,28,0.19049576,0.15511507,0.6954802,0.0,0.3377165,0.0,0.6716446,0.0,0.37829125,0.0
29,1.2043195,2.5121891,29,0.20018251,0.6777464,0.6995555,0.0,0.39558247,0.0,0.7454207,0.0,0.59927785,0.0
30,2.6276968,2.445936,30,0.57953084,0.73526406,0.6899529,0.0,0.30097872,0.0,0.71998554,0.0,0.3143496,0.0
31,1.1835119,1.0659305,31,0.18806945,0.08241272,0.76540476,0.0,0.21422046,0.0,0.7951575,0.0,0.21988454,0.0
32,1.2336379,1.2823633,32,0.555111,0.9778175,0.7136459,0.0,0.3146353,0.0,0.8352578,0.0,0.38387534,0.0
33,2.4986856,4.454816,33,0.032297492,0.065464914,0.7345983,0.0,0.4774379,0.0,0.67844826,0.0,0.464461,0.0
34,1.9761194,2.8154418,34,0.5382283,0.6041903,0.8009138,0.0,0.58679336,0.0,0.6467492,0.0,0.30571613,0.0
35,2.8514593,4.454572,35,0.44872418,0.7584831,0.7076847,0.0,0.22373834,0.0,0.7605603,0.0,0.33767006,0.0
36,4.0179496,5.195931,36,0.7292555,0.75943995,0.77276105,0.0,0.15068835,0.0,0.6433689,0.0,0.44942114,0.0
37,2.0214992,3.6874125,37,0.638527,0.8620594,0.723934,0.0,0.3635537,0.0,0.7138621,0.0,0.390763,0.0
38,1.7478065,2.5387986,38,0.51910037,0.6356131,0.7072434,0.0,0.29807836,0.0,0.6685844,0.0,0.41356322,0.0
39,5.38599,5.7123966,39,0.60974026,0.8418945,0.7131837,0.0,0.247211,0.0,0.9517645,0.0,0.41553742,0.0
40,4.0091295,5.8774447,40,0.37932572,0.5597469,0.69145095,0.0,0.32413134,0.0,0.7443298,0.0,0.49951655,0.0
41,1.961293,2.2804375,41,0.75773925,0.9490568,0.72023004,0.0,0.30558276,0.0,0.67929065,0.0,0.42472824,0.0
42,3.3409426,4.354959,42,0.5452939,0.6493352,0.7537825,0.0,0.32486698,0.0,0.75667554,0.0,0.2977939,0.0
43,4.010541,4.8348827,43,0.0879236,0.18658674,0.7764531,0.0,0.41707808,0.0,0.6708973,0.0,0.55132884,0.0
44,3.2946553,4.3821,44,0.1455007,0.26891434,0.69900304,0.0,0.17121378,0.0,0.669989,0.0,0.3725329,0.0
45,2.4389153,1.9523642,45,0.5741931,0.65144235,0.74389464,0.0,0.39670894,0.0,0.75797975,0.0,0.4326333,0.0
46,1.5800674,1.2403095,46,0.7002146,0.68597746,0.72062296,0.0,0.31992123,0.0,0.7271242,0.0,0.34786296,0.0
47,2.5347815,3.1768668,47,0.35183465,0.62640214,0.7471502,0.0,0.25183088,0.0,0.56961465,0.0,0.32244247,0.0
48,4.214005,3.8231275,48,0.5876049,0.67115855,0.7586163,0.0,0.37434995,0.0,0.6535431,0.0,0.460243,0.0
49,4.3753037,5.8915343,49,0.11004628,0.1643675,0.9005326,0.0,0.6637344,0.0,0.6565805,0.0,0.48048854,0.0
50,3.3683636,5.474498,50,0.10559545,0.29116917,0.66245383,0.0,0.4895289,0.0,0.7849001,0.0,0.4623905,0.0
51,3.1904576,4.4850063,51,0.39556274,0.52401555,0.72629994,0.0,0.30756497,0.0,0.7008176,0.0,0.39930078,0.0
52,2.9317029,3.8916192,52,0.5871772,0.60700023,0.6948063,0.0,0.5136557,0.0,0.63776755,0.0,0.36745697,0.0
53,2.3641016,4.124762,53,0.087053485,0.18427372,0.7555094,0.0,0.113406464,0.0,0.8452803,0.0,0.4300774,0.0
54,1.3613069,2.186091,54,0.21510768,0.3063503,0.7117623,0.0,0.485097,0.0,0.7069687,0.0,0.36851308,0.0
55,3.2279146,4.6770344,55,0.7020259,0.8105639,0.7964155,0.0,0.24793665,0.0,0.663796,0.0,0.2869933,0.0
56,5.0971184,3.6566768,56,0.886192,0.70341355,0.7393016,0.0,0.27281013,0.0,0.75890195,0.0,0.32867453,0.0
57,1.422346,1.866341,57,0.6159292,0.62144977,0.70756847,0.0,0.30611968,0.0,0.80313784,0.0,0.42167053,0.0
58,3.1823995,3.457576,58,0.8195182,0.8784641,0.7203058,0.0,0.5520045,0.0,0.81638193,0.0,0.5124139,0.0
59,3.9971797,5.5802407,59,0.28700712,0.38802195,0.75562155,0.0,0.2558656,0.0,0.9535005,0.0,0.43930382,0.0
60,3.4405453,4.096778,60,0.5245288,0.5979275,0.72311825,0.0,0.54399425,0.0,0.67595667,0.0,0.41278642,0.0
61,3.3642187,2.9650376,61,0.70930475,0.97158295,0.70349354,0.0,0.32963556,0.0,0.64736754,0.0,0.4455011,0.0
62,4.9066,5.806608,62,0.721327,0.8418051,0.6856766,0.0,0.21170196,0.0,0.7680548,0.0,0.4492309,0.0
63,3.381418,4.298818,63,0.16742876,0.30787867,0.71332604,0.0,0.29573455,0.0,0.70592564,0.0,0.5187558,0.0
64,4.1308236,5.81432,64,0.06540384,0.14300841,0.7092142,0.0,0.2752753,0.0,0.72681427,0.0,0.38228253,0.0
65,1.3726158,2.064409,65,0.109878525,0.116844654,0.708489,0.0,0.32535273,0.0,0.7668981,0.0,0.21623166,0.0
66,3.38174,3.558339,66,0.4063256,0.46789938,0.78942806,0.0,0.19726996,0.0,0.8784305,0.0,0.32134596,0.0
67,2.0498614,2.7901418,67,0.7249253,0.8736326,0.73412967,0.0,0.65635765,0.0,0.66830873,0.0,0.38557798,0.0
68,0.96302223,1.1291645,68,0.47441182,0.7750528,0.7314077,0.0,0.33136562,0.0,0.5849598,0.0,0.41947773,0.0
69,1.03454,1.7578301,69,0.14698087,0.75502414,0.7154022,0.0,0.27132902,0.0,0.6456951,0.0,0.50469446,0.0
70,3.216917,5.0573473,70,0.75142723,0.77042437,0.69188637,0.0,0.2625413,0.0,0.75330454,0.0,0.3091864,0.0
71,3.6237574,5.0502625,71,0.78454983,0.84940976,0.7336033,0.0,0.3524007,0.0,0.6862427,0.0,0.51660955,0.0
72,1.3514395,1.8404377,72,0.0892199,0.12723666,0.730386,0.0,0.6175678,0.0,0.56933767,0.0,0.41925928,0.0
73,4.250343,5.816542,73,0.16548665,0.342102,0.7632799,0.0,0.7827382,0.0,0.6981569,0.0,0.44074047,0.0
74,3.712217,5.180545,74,0.736673,0.8819546,0.7064379,0.0,0.27687117,0.0,0.7121101,0.0,0.3911681,0.0
75,2.3494728,2.2459874,75,0.68753916,0.57139206,0.7425337,0.0,0.36741143,0.0,0.764855,0.0,0.301041,0.0
76,2.3151612,3.2366312,76,0.17910971,0.3018533,0.7636628,0.0,0.12674741,0.0,0.76195925,0.0,0.24900629,0.0
77,2.4647427,3.6121542,77,0.61733264,0.96240735,0.7554633,0.0,0.31998658,0.0,0.6550546,0.0,0.34976074,0.0
78,2.7943046,3.669993,78,0.5296708,0.74333143,0.71119,0.0,0.30691418,0.0,0.65587085,0.0,0.5339147,0.0
79,1.2373972,1.3708345,79,0.4469163,0.70868367,0.7071082,0.0,0.24744608,0.0,0.6159489,0.0,0.41325623,0.0
80,1.6469729,1.4262745,80,0.6430265,0.8671374,0.74386543,0.0,0.35898405,0.0,0.7547351,0.0,0.12082051,0.0
81,1.8659621,2.46848,81,0.4614492,0.70833826,0.7268713,0.0,0.3220009,0.0,0.62757176,0.0,0.33348387,0.0
82,1.5624658,2.4655108,82,0.23073068,0.24788123,0.7198498,0.0,0.2071735,0.0,0.9127471,0.0,0.31073707,0.0
83,3.7611816,5.1288943,83,0.056363456,0.11506808,0.7346181,0.0,0.23027743,0.0,0.7331746,0.0,0.45237026,0.0
84,1.2603154,1.7387016,84,0.2189592,0.2298801,0.71517116,0.0,0.3168213,0.0,0.8319746,0.0,0.3165583,0.0
85,3.0288208,4.985323,85,0.57919115,0.5407008,0.78547645,0.0,0.29169405,0.0,0.8317238,0.0,0.20557983,0.0
86,1.0443901,1.1161315,86,0.4475823,0.2487334,0.7530738,0.0,0.5124,0.0,0.6498307,0.0,0.40091273,0.0
87,3.3886225,3.7448921,87,0.66098356,0.6886832,0.73269165,0.0,0.38528377,0.0,0.7233063,0.0,0.34659198,0.0
88,3.6924736,4.063877,88,0.061506335,0.19953948,0.76865727,0.0,0.77923197,0.0,0.79830456,0.0,0.4052407,0.0
89,4.809507,5.7681737,89,0.5232346,0.6904377,0.76183045,0.0,0.19857486,0.0,0.7437693,0.0,0.30471,0.0
