,policy rate,reward rate,dec temp,habitual tendency,cached weight,cached rate,subject
0,0.74370813,0.11795831,3.6065757,0.77333456,0.48561406,0.24928808,0
1,0.7512494,0.94795173,1.0528817,0.821244,0.8753407,0.0707875,1
2,0.3451068,0.54015076,1.477943,0.8484704,0.41570735,0.5224036,2
3,0.87233365,0.2481287,3.959725,0.5566521,0.6728261,0.40884066,3
4,0.010164676,0.53150856,2.9385514,0.7971823,0.5728311,0.06948643,4
5,0.54133326,0.7551429,2.9971337,0.73332655,0.5881586,0.5374646,5
6,0.92047024,0.4458193,1.8747045,0.75579876,0.90120023,0.043263424,6
7,0.79310703,0.02479526,3.8451152,0.74970454,0.42045003,0.86689585,7
8,0.93214005,0.4561684,4.2024703,0.64715916,0.715378,0.53240776,8
9,0.49198928,0.5437477,4.637199,0.84981984,0.4468388,0.08715118,9
10,0.063760534,0.047911555,5.1146216,0.71631026,0.57694584,0.2423627,10
11,0.6174415,0.93893504,0.7516445,0.74004936,0.8336229,0.008413328,11
12,0.30628142,0.5437752,1.9522796,0.6241201,0.67743117,0.023275984,12
13,0.3379824,0.14091228,5.1123767,0.47871298,0.5636605,0.12160887,13
14,0.8416453,0.821851,2.8619127,0.52729523,0.60713303,0.0036547347,14
15,0.6774438,0.36864945,4.220638,0.8229479,0.32433656,0.93626064,15
16,0.648486,0.67862785,4.424752,0.55167115,0.4134412,0.59893674,16
17,0.98762846,0.28629845,0.7838855,0.7828444,0.728409,0.0067960443,17
18,0.9397713,0.6151691,5.7887745,0.6210737,0.46631587,0.5594442,18
19,0.011861183,0.9828624,1.2635387,0.5171547,0.6760396,0.0025821812,19
20,0.53233415,0.94145435,2.3236277,0.48694658,0.85414076,0.92838764,20
21,0.5860552,0.35907334,3.820093,0.51832455,0.6673122,0.011257217,21
22,0.5388779,0.47110847,1.8462892,0.656166,0.46752855,0.38295603,22
23,0.444996,0.76308155,4.7882347,0.45082423,0.56281024,0.33402818,23
24,0.02918762,0.28975466,3.0646193,0.79256886,0.40410733,0.060140274,24
25,0.2551839,0.83529633,2.588863,0.63436836,0.8011664,0.14272092,25
26,0.8091837,0.2612734,2.0671237,0.6253883,0.64971715,0.09937505,26
27,0.0080253985,0.85306877,0.7909146,0.5632951,0.7136976,0.10486256,27
28,0.0023234421,0.88277555,1.5940076,0.75517946,0.54185754,0.72615314,28
29,0.8010398,0.8930756,2.9759507,0.7121433,0.44071472,0.19346283,29
30,0.0013415829,0.55261284,3.36813,0.8084955,0.537622,0.06432499,30
31,0.93256754,0.42146337,6.3732934,0.3987152,0.7828661,0.22428946,31
32,0.5200759,0.82467914,1.9284968,0.5018033,0.5508036,0.004661265,32
33,0.9832444,0.8446781,2.4629555,0.7330123,0.47081855,0.79380685,33
34,0.7485805,0.3849056,3.815532,0.742568,0.5270822,0.6432812,34
35,0.36054158,0.5866852,4.88273,0.50275373,0.82014966,0.08869285,35
36,0.76642054,0.111173525,2.2030537,0.83499205,0.57632935,0.91817373,36
37,0.74851155,0.7080468,1.565414,0.3563668,0.54918814,0.86100173,37
38,0.89066565,0.9054426,2.5722203,0.808574,0.8012935,0.04978775,38
39,0.5056933,0.01723289,5.4929185,0.6598265,0.47903684,0.09887022,39
40,0.4571201,0.1693826,3.5157588,0.7608535,0.5379651,0.28070512,40
41,0.21293761,0.65911925,3.8936834,0.5878608,1.3390536,0.104152136,41
42,0.6394227,0.5897431,4.3446913,0.6772264,0.6275073,0.099025756,42
43,0.99549,0.42900795,1.6626761,0.82102406,0.69692993,0.53136027,43
44,0.924999,0.73888934,2.1515963,0.58215904,0.95181435,0.07334512,44
45,0.66815645,0.32798055,1.2637241,0.43562737,0.8198621,0.020733818,45
46,0.0033307308,0.31660357,0.88178337,0.47382507,0.98995095,0.07815639,46
47,0.011918981,0.43017885,1.3078766,0.99679357,0.77147776,0.6342935,47
48,0.11502066,0.38241765,2.775196,0.5733619,0.6665299,0.1803443,48
49,0.8890392,0.2920834,1.9734528,0.77088886,0.47580093,0.49928844,49
50,0.0043841926,0.81491256,3.9583805,0.90649235,0.8965812,0.17230943,50
51,0.8972062,0.37050632,4.1808,0.46356764,0.8470244,0.5676832,51
52,0.46955737,0.80979335,3.6438382,0.31247288,0.47568095,0.9395055,52
53,0.7812319,0.28361645,1.5733464,0.5864403,0.46862984,0.06945331,53
54,0.6356496,0.43480912,2.8817825,0.6264516,0.68382317,0.033235203,54
55,0.3937554,0.49005392,2.5310287,0.63396645,0.5663813,0.34291562,55
56,0.9579987,0.8414614,0.637683,0.58174527,0.57081735,0.008297529,56
57,0.39426968,0.065823235,1.814006,0.6471524,0.59669936,0.13911864,57
58,0.9975216,0.7503858,0.7734719,0.67092425,0.4415776,0.32313958,58
