,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate,inferred habitual tendency,true habitual tendency,inferred policy rate,true policy rate
0,6.1345353,5.303096,0,0.2849043,0.10730839,0.9528988,0.0,0.61539817,0.0
1,3.1948316,1.2301099,1,0.8294606,0.7604984,0.78876716,0.0,0.5220016,0.0
2,4.604252,2.562296,2,0.4098368,0.36721838,0.8756326,0.0,0.7583186,0.0
3,4.2741084,1.3136617,3,0.5949846,0.487853,0.81765616,0.0,0.8366692,0.0
4,4.882617,4.4265404,4,0.51742905,0.49573934,1.4184836,0.0,0.64306873,0.0
5,4.407233,3.2156143,5,0.6605642,0.949796,0.77944106,0.0,0.33916876,0.0
6,4.042427,1.5574868,6,0.76052463,0.998837,0.9115648,0.0,0.84846455,0.0
7,1.7399625,1.2855406,7,0.6178934,0.8010415,0.79783463,0.0,0.14045969,0.0
8,3.4059327,1.4387015,8,0.7256747,0.54585993,0.74748975,0.0,0.34253106,0.0
9,3.9441352,2.432663,9,0.6297132,0.23072863,0.86815053,0.0,0.83570594,0.0
10,2.7891092,1.0404102,10,0.6471608,0.89621764,0.8106233,0.0,0.6038191,0.0
11,4.0952263,2.4811041,11,0.7291296,0.78315634,0.8107073,0.0,0.6839086,0.0
12,3.4005816,2.9671443,12,0.7680341,0.746849,0.90992993,0.0,0.098618515,0.0
13,5.114285,4.090069,13,0.3524205,0.39880425,0.9838436,0.0,0.68711245,0.0
14,4.6797123,4.2153606,14,0.8857868,0.7660413,0.8166694,0.0,0.6312318,0.0
15,4.1133237,3.975387,15,0.048659164,0.0336715,0.7405881,0.0,0.7135385,0.0
16,3.1717432,1.3811902,16,0.17355786,0.026290417,0.9142178,0.0,0.6416182,0.0
17,5.5133743,3.253779,17,0.6603756,0.3308345,0.84027934,0.0,0.69070303,0.0
18,5.4501276,5.5226264,18,0.48948798,0.4862587,0.7957323,0.0,0.81512964,0.0
19,4.170287,4.1382165,19,0.43853506,0.38788176,0.8157135,0.0,0.19977234,0.0
20,3.3351758,3.2949922,20,0.08589583,0.07288301,0.92725486,0.0,0.716817,0.0
21,3.5849676,2.5056608,21,0.89593774,0.84229785,0.7547081,0.0,0.3583083,0.0
22,6.255796,5.0003486,22,0.663279,0.57778305,0.92346054,0.0,0.7292598,0.0
23,4.7618594,2.0408137,23,0.775952,0.8382435,1.1800356,0.0,0.85617846,0.0
