,inferred mb weight,subject,inferred discount,inferred mf weight,inferred learning rate,inferred prior lr,inferred prior weight
114,0.45336092,114,0.17526922,0.7338007,0.64501,0.19905603,0.7280531
115,0.43913397,115,0.26040933,0.7930488,0.67206675,0.1602413,0.89462453
116,0.71087646,116,0.294471,0.9825775,0.66359097,0.18832375,0.75052935
117,0.64852554,117,0.30711776,0.8586079,0.7447549,0.19766404,0.7556256
118,0.7782776,118,0.16996266,1.2177918,0.5158394,0.1801806,0.91493255
119,0.42419136,119,0.21263342,0.5910118,0.75155586,0.1694214,0.7503002
120,0.6542446,120,0.31287622,0.91172737,0.6602422,0.22042395,0.471316
121,3.0059843,121,0.3438554,2.30861,0.54085195,0.22103105,0.6203639
122,3.0941882,122,0.25623137,1.4351238,0.82114553,0.16733551,0.70580626
123,0.37957832,123,0.21699749,0.4634158,0.65618837,0.16206172,0.5437229
124,2.223245,124,0.4267259,1.4582602,0.509607,0.32263458,0.65418345
125,0.6950505,125,0.66825557,1.4777685,0.6542524,0.0934424,1.5896689
126,1.0814308,126,0.29910716,1.0390942,0.59698135,0.19989496,0.87159413
127,0.5751504,127,0.7578668,2.3843598,0.3988863,0.054468017,1.6539758
128,0.5666057,128,0.22188857,0.6203881,0.70515615,0.15099575,1.009597
129,0.31559783,129,0.24588755,0.39668602,0.73370826,0.17503601,0.7838765
130,1.2565129,130,0.2012842,2.1541026,0.45289707,0.6569257,2.0142782
131,2.7168486,131,0.3084628,0.8786918,0.8069464,0.20197815,0.62585926
132,2.5133388,132,0.49945924,1.2123247,0.7522241,0.2286047,0.66582674
133,1.2836108,133,0.2145096,1.4928486,0.6674212,0.22723612,0.70628005
134,0.7426228,134,0.41882503,1.0506783,0.4690574,0.10329013,1.7257104
135,0.735365,135,0.18962583,1.1874803,0.6183206,0.1817264,0.7341346
136,2.2335434,136,0.50965214,2.0597563,0.75490505,0.24290952,0.6496167
137,1.1090558,137,0.39111945,1.3475752,0.60269606,0.2762608,0.79642314
138,1.5968279,138,0.39214495,1.4555897,0.70205516,0.16813883,0.770254
139,0.5768986,139,0.38498822,0.92536855,0.57215464,0.16171882,1.0057982
140,0.4814336,140,0.41128662,0.6860763,0.7374609,0.14258017,1.1208938
141,2.3866973,141,0.49326465,1.9813287,0.6568295,0.29427785,0.60512173
142,2.3789647,142,0.3102885,0.69149804,0.80461866,0.19147214,0.69379824
143,0.3966421,143,0.24346165,0.4629865,0.7536537,0.21245736,0.6186075
144,0.48181036,144,0.28872898,0.69054675,0.70319325,0.1877431,0.8508691
145,0.65044564,145,0.3322591,0.73306626,0.69409424,0.20877151,0.79999477
146,0.7056002,146,0.46761584,0.9760326,0.7609675,0.20875232,0.69648415
147,0.59173155,147,0.7511587,1.8816164,0.7172176,0.3675377,0.6609424
148,2.9072354,148,0.38562626,1.2444873,0.6627495,0.23994598,0.7112646
149,2.1383023,149,0.3290129,1.0477312,0.7931206,0.19267999,0.683741
150,1.2710499,150,0.35868496,1.5753385,0.46491283,0.40187937,1.3948812
151,2.9421163,151,0.33963025,1.4045601,0.62169456,0.2916102,0.59950393
152,0.42765006,152,0.23728235,0.5433622,0.7502347,0.17222401,0.79646116
153,0.75275224,153,0.19294383,1.4823425,0.55190736,0.18066873,1.0351104
154,0.73842835,154,0.262291,1.6101356,0.5117562,0.24189316,0.7729427
155,0.35703424,155,0.22483419,0.4321286,0.709809,0.15868773,0.8188869
156,0.61632866,156,0.4608513,0.7807434,0.5548047,0.2904245,1.0210142
157,0.44818082,157,0.24588159,0.554685,0.7078899,0.17184012,0.75640416
158,0.5142867,158,0.73550636,1.4056644,0.7433595,0.592599,0.70471543
159,2.5928028,159,0.27160177,1.3549165,0.5899161,0.37228554,0.64360327
160,0.5786345,160,0.4573762,1.0683088,0.5703311,0.5471237,0.86355025
161,0.63351476,161,0.40131113,0.7632519,0.58250284,0.38819396,1.7358403
162,0.61729455,162,0.16976462,0.75953424,0.57491,0.17686552,0.75439763
163,0.57373047,163,0.2913572,1.1216718,0.51375633,0.42220062,1.1070442
164,0.48268855,164,0.24195482,0.7823434,0.7418927,0.15394707,0.79128796
165,1.5315754,165,0.3864029,1.4502382,0.55048513,0.32521045,0.9147243
166,0.43658894,166,0.47545442,0.63488424,0.66002494,0.34393224,0.8506796
167,0.64126354,167,0.32369456,0.6955895,0.60123366,0.22576909,0.5287111
168,1.0275302,168,0.38639104,0.84560317,0.55809325,0.12958792,1.2099446
169,2.3716986,169,0.31937844,1.861083,0.59693396,0.44157368,0.70257384
170,0.40251678,170,0.23677503,0.59375536,0.73612547,0.2008428,0.8476316
171,0.5354177,171,0.792547,2.045201,0.6208039,0.25501287,0.6804767
172,1.0721631,172,0.42542943,2.0385435,0.70050794,0.13992156,0.8928369
173,1.7498357,173,0.48165607,1.423281,0.6887305,0.23136783,0.927874
174,0.5399082,174,0.21450236,1.0943303,0.65221465,0.19660364,0.88495785
175,0.40537694,175,0.2539965,0.6340693,0.6928916,0.17459323,0.870963
176,0.597578,176,0.16558908,0.8965283,0.6725117,0.16390298,0.7412404
177,1.5516812,177,0.5074795,1.4653234,0.565457,0.60600585,0.9670833
178,2.4600317,178,0.5789473,1.5798494,0.66060936,0.23130603,0.75078195
179,1.5350455,179,0.47758618,2.1302652,0.50309885,0.7218684,1.1516184
180,0.53206336,180,0.33325952,0.983513,0.55784684,0.19799304,0.7938482
181,0.45100474,181,0.25459176,0.6017298,0.66528887,0.15699448,1.3771406
182,0.7431258,182,0.5115504,1.4369758,0.6698859,0.46041492,0.8915956
183,0.42764366,183,0.1874646,0.5364882,0.7344069,0.15854236,0.69968
184,2.4094017,184,0.3240092,2.1793954,0.6806272,0.8277444,0.9321116
185,4.1891484,185,0.35681787,2.0896952,0.64525324,0.33072338,0.6469257
186,2.7578616,186,0.36200133,1.5784726,0.6042811,0.19622749,0.71883494
187,0.6429426,187,0.4927632,1.1786947,0.7439499,0.22389285,0.7651711
