,discount,learning rate,mf weight,mb weight,subject
0,0.13969725,0.81810564,1.2620747,4.010191,0
1,0.3973949,0.8462628,0.75158286,0.39399064,1
2,0.5868742,0.7900611,1.9480073,3.9912221,2
3,0.5519647,0.6337532,2.3400097,3.8880436,3
4,0.37982458,0.7841302,2.190071,1.0318084,4
5,0.74421173,0.9032529,0.3864871,4.439745,5
6,0.17490192,0.11079815,0.7419772,0.38893718,6
7,0.1200928,0.31914076,0.58648545,0.15603289,7
8,0.5047222,0.7378099,0.79055303,0.5734448,8
9,0.2711612,0.80513424,1.5200567,5.274071,9
10,0.2227506,0.54656327,1.973515,0.5853019,10
11,0.29518214,0.69259256,1.378156,0.55144596,11
12,0.545753,0.80369294,0.95712286,3.9400592,12
13,0.10562854,0.8187651,1.3457854,3.5014973,13
14,0.8903085,0.47447008,1.9675274,1.1558964,14
15,0.37803122,0.8318145,0.4687178,4.151151,15
16,0.28042227,0.9103306,0.6350129,0.7879098,16
17,0.24318324,0.59614325,0.35607287,0.40469366,17
18,0.47217426,0.69359,2.1205258,2.2820518,18
19,0.0753497,0.90337485,2.6954641,5.5582156,19
20,0.768569,0.72468793,1.4550453,1.8206639,20
21,0.30513442,0.8812335,0.81206846,0.8761552,21
22,0.12318357,0.65255207,1.0763581,0.36819267,22
23,0.6788709,0.7243693,2.04429,1.0644892,23
24,0.37724382,0.69635427,0.38679662,3.716518,0
25,0.16576223,0.7149114,0.50201845,0.269444,1
26,0.30054453,0.9323789,2.1251512,5.6356378,2
27,0.7303427,0.6268617,0.9157827,4.439805,3
28,0.34021944,0.83159995,1.8969743,0.6868182,4
29,0.223032,0.6633093,0.65474814,2.1068325,5
30,0.23534156,0.116926156,0.58921117,0.35747105,6
31,0.067967616,0.38981712,0.40913296,0.3082217,7
32,0.15677726,0.40816265,0.77321666,0.9236851,8
33,0.22839907,0.60810465,0.4120793,4.4462886,9
34,0.4402286,0.5813525,1.6631888,1.0267962,10
35,0.47959226,0.7455948,0.66855675,1.3020573,11
36,0.30352736,0.70057607,0.92628425,3.756358,12
37,0.0885533,0.8565167,3.092668,3.0801487,13
38,0.8979355,0.41700372,1.5580248,1.3430718,14
39,0.5711484,0.8218872,0.3438994,5.2496796,15
40,0.09203182,0.8552985,0.50560075,0.5441367,16
41,0.46077317,0.76059496,0.5285918,0.19102302,17
42,0.4667017,0.68744934,1.8912051,2.9628062,18
43,0.59284055,0.6533765,0.37179866,3.9721951,19
44,0.77133954,0.84832317,2.819404,1.896024,20
45,0.37428248,0.742488,0.3645141,1.0055802,21
46,0.06436485,0.6345134,1.3238736,0.23833853,22
47,0.7300774,0.7789159,1.8040102,1.3637214,23
48,0.63747674,0.76150113,0.5930176,4.50781,0
49,0.47420308,0.59425926,0.36584485,0.564958,1
50,0.10478221,0.870102,1.1122525,4.0967255,2
51,0.6200489,0.6804352,1.6191766,3.17842,3
52,0.6837644,0.8730569,0.8894204,2.4233356,4
53,0.066979125,0.7455577,2.2529106,2.6909928,5
54,0.17589217,0.122515775,0.41940087,0.5701894,6
55,0.16893479,0.69161785,0.5517939,0.44377694,7
56,0.1945455,0.16141787,0.5582553,0.497203,8
57,0.5490088,0.8931253,1.2561488,5.740212,9
58,0.29226843,0.35118428,0.8425964,0.63559884,10
59,0.297796,0.81536114,2.8399582,0.2999956,11
60,0.5352217,0.8210022,0.70631546,3.8564372,12
61,0.33836493,0.7604287,1.308606,2.82107,13
62,0.8581301,0.6028697,2.8381257,0.8153985,14
63,0.22675216,0.89641535,0.96614647,5.447227,15
64,0.5827375,0.5576271,0.45479792,0.25008586,16
65,0.2829248,0.681744,0.41255665,0.22477284,17
66,0.5496071,0.57074857,1.5692761,1.2027338,18
67,0.22704414,0.9011937,1.3648361,5.756406,19
68,0.7850347,0.8072505,1.9467409,2.0386553,20
69,0.20967896,0.9179381,0.86165017,0.701784,21
70,0.1716416,0.57256323,0.66525525,0.5080074,22
71,0.7583359,0.54042745,1.0136099,0.5447459,23
72,0.15176758,0.79093534,1.9572127,2.907259,0
73,0.35074213,0.87905157,0.34338334,0.44039792,1
74,0.20390211,0.8043429,0.79135656,4.715878,2
75,0.5396466,0.5972906,1.1619234,3.8117502,3
76,0.42220935,0.8762729,2.3637447,1.6539493,4
77,0.10093465,0.64279586,1.8709664,1.9751798,5
78,0.20577526,0.080816194,0.26725203,0.43104672,6
79,0.0795581,0.47935045,0.3793602,0.33963454,7
80,0.27113733,0.29226625,0.6195077,0.33211994,8
81,0.13561518,0.75647986,0.8965943,4.8731956,9
82,0.17459859,0.48821798,1.3915217,0.8028337,10
83,0.37480238,0.738814,0.9070421,0.68025255,11
