,policy rate,reward rate,dec temp,habitual tendency,cached weight,cached rate,subject
0,0.008741495,0.32665545,0.9923556,0.7412509,0.8015791,0.2260185,0
1,0.23674703,0.028700378,1.2879854,0.95490634,0.8338291,0.31153813,1
2,0.02146687,0.098490745,0.7489381,0.6968606,0.8730816,0.38732216,2
3,0.09592677,0.027116638,4.0044427,0.67142713,1.03654,0.0375398,3
4,0.000110252826,0.76551276,4.1203127,1.5362289,0.76615417,0.2160464,4
5,0.36574674,0.6156695,2.207158,0.6766984,1.3171756,0.43971893,5
6,0.5683942,0.5240635,0.5828648,0.84502435,0.6552526,0.50962794,6
7,0.11278868,0.4355821,2.502959,0.63478166,0.82559884,0.45716748,7
8,0.56921005,0.30214986,3.1345608,0.7174138,0.43861064,0.6740899,8
9,0.5775903,0.4304682,1.1123719,0.662103,0.57929766,0.110652246,9
10,0.03393102,0.6149897,3.2141826,0.76904213,0.79132855,0.5410707,10
11,0.095419616,0.010179762,2.3510208,0.68718505,0.61156493,0.050649896,11
12,0.41310456,0.4972255,0.88252616,0.7552021,0.47956312,0.81422573,12
13,0.15646598,0.14560829,1.6564213,0.8648083,0.8555874,0.15876724,13
14,0.8851454,0.44909954,2.7474566,0.8456194,0.7764658,0.63180417,14
15,0.7801175,0.8352959,2.7576756,0.36123422,0.82407504,0.40625075,15
16,0.68584293,0.17399031,2.5890086,1.0865862,0.73342454,0.0654915,16
17,0.82659674,0.30823785,1.9994562,0.77729994,0.89430517,0.26253536,17
18,0.16810186,0.33701798,4.0749197,0.699257,1.2078891,0.32459104,18
19,0.06344993,0.8922428,2.2074234,0.79175067,0.7876687,0.3388127,19
20,0.029938132,0.6056161,3.8629503,0.8048893,1.0068425,0.37908712,20
21,0.25015607,0.53530467,1.9228616,0.7703278,0.5712558,0.48419803,21
22,0.25175378,0.5201296,1.2863014,0.8304851,0.829414,0.16577631,22
23,0.057576876,0.1434693,1.7681096,0.64311534,0.5187217,0.43680683,23
24,0.9505773,0.75531155,0.98803663,0.9156368,0.7097241,0.56027967,0
25,0.51953983,0.23102784,1.636251,0.70083445,0.4638986,0.3970787,1
26,0.10063564,0.1273642,0.45696586,0.9255331,0.6321454,0.78343433,2
27,0.20781568,0.03494512,4.217107,0.82277954,0.46029863,0.6073852,3
28,0.0060723545,0.60753936,4.4178333,0.7659251,1.4214232,0.19287314,4
29,0.050824434,0.50122994,3.5535667,0.80263853,1.3374321,0.424765,5
30,0.0053920452,0.24219435,0.57721806,0.5052751,0.57627344,0.19538036,6
31,0.022867423,0.16686478,1.4993806,0.8852613,0.5894507,0.062226567,7
32,0.037259083,0.16363242,3.2010608,0.89687717,0.60467786,0.5893107,8
33,0.7795312,0.7219343,1.7264285,0.5932301,0.95623463,0.7286015,9
34,0.24644798,0.36733404,2.0749545,0.7310739,0.66902226,0.4126378,10
35,0.04386428,0.012348638,3.2981899,0.72892195,0.7005763,0.599961,11
36,0.30415392,0.27706048,0.62105453,0.7561333,0.5229888,0.5257095,12
37,0.12468205,0.20906034,1.4095091,0.7905794,0.95572543,0.28268337,13
38,0.8773116,0.5974829,3.2197542,0.62340987,0.8943697,0.5170881,14
39,0.1652827,0.3257717,2.6503067,0.6584609,1.0610597,0.26671708,15
40,0.6419591,0.19979194,2.464433,0.4432365,0.596981,0.386832,16
41,0.26496387,0.35581377,2.275105,0.53098106,0.8839675,0.3055623,17
42,0.017730335,0.32294863,4.2828774,0.50476813,0.6909006,0.4542398,18
43,0.18330167,0.17397971,1.1304232,0.643493,0.8673892,0.3427337,19
44,0.0068096723,0.579724,5.539531,0.9758592,0.3015814,0.5167991,20
45,0.10252642,0.26979738,1.3844471,0.7605876,0.92641914,0.31891575,21
46,0.14064509,0.35239625,0.7710109,0.600649,0.6680477,0.62335014,22
47,0.38000876,0.100427076,2.1734235,0.6185111,1.2975714,0.6755689,23
48,0.0029146813,0.8472578,1.381116,0.8479535,0.46262053,0.4034674,0
49,0.36722434,0.09164788,1.1680393,0.5740517,1.0780532,0.67243534,1
50,0.051196944,0.45315152,0.9259068,0.8373144,0.81953037,0.48038512,2
51,0.26690885,0.03675515,3.4869285,0.85006297,0.6295786,0.24757484,3
52,0.65370655,0.6380414,3.234365,0.5829269,0.8584965,0.2930177,4
53,0.13482562,0.3876629,2.1873875,0.60808295,1.0003891,0.45694226,5
54,0.10353102,0.8798105,0.8641529,0.8227884,0.5081749,0.054392166,6
55,0.038562994,0.23677932,2.0581403,0.5369609,0.71731716,0.42042676,7
56,0.11077697,0.22193183,2.532821,0.6192898,1.019716,0.30655143,8
57,0.21924962,0.3256928,1.0722184,0.5818849,0.58542377,0.83178973,9
58,0.070285745,0.2965931,1.6165411,0.7053241,0.5715823,0.39463058,10
59,0.17325506,0.006844533,3.1157131,0.6579846,0.7798455,0.52185947,11
60,0.37595537,0.6734716,1.3137673,1.0756626,0.600319,0.4104134,12
61,0.9245438,0.09500118,2.286124,0.62063086,0.6895783,0.6858747,13
62,0.18438056,0.55853856,2.4061873,0.690603,0.9479198,0.6528388,14
63,0.007902113,0.51032627,4.244466,0.6387579,0.7249219,0.1370737,15
64,0.33229455,0.10781025,3.3944807,0.7099376,0.5259197,0.11169359,16
65,0.22631969,0.45079964,2.1101294,0.8503124,0.67451906,0.14363903,17
66,0.75275373,0.2906291,3.1623743,1.0291092,0.8401195,0.3377777,18
67,0.04418326,0.562966,1.0130517,0.8765524,1.0460454,0.24427526,19
68,0.14966904,0.51454586,3.4509275,0.5260145,0.6230663,0.60400426,20
69,0.20055185,0.11306411,1.834489,0.86308026,0.56641364,0.23478445,21
