,inferred mb weight,true mb weight,subject,inferred discount,true discount,inferred mf weight,true mf weight,inferred learning rate,true learning rate,inferred prior weight,true prior weight,inferred prior lr,true prior lr
14,3.626879,3.118417,14,0.43680987,0.76265913,3.5315092,1.2189943,0.07886677,0.027489007,3.2632308,1.460829,0.45741242,0.40732217
15,4.677715,4.397622,15,0.2697849,0.25984532,2.2465723,2.772375,0.5098221,0.53036046,0.86200464,0.18563032,0.5546344,0.11678171
16,2.7161655,3.0711918,16,0.54885834,0.13003522,3.2544072,1.5564995,0.5086546,0.5138223,4.528649,5.2987723,0.5213614,0.67532355
17,4.7220364,5.124116,17,0.20757428,0.14277655,2.076553,2.4553864,0.27174106,0.2920161,3.6366098,4.1322346,0.63260317,0.42499506
18,2.2609928,2.0721612,18,0.6500369,0.5128407,3.2613823,4.239359,0.7563148,0.7839926,1.0091413,0.7109399,0.3950267,0.15175289
19,2.761807,4.713508,19,0.63388866,0.77050865,3.158505,2.8663297,0.7299042,0.7982912,0.8185284,1.0056853,0.5370615,0.9196872
20,4.7245417,4.41569,20,0.3844046,0.93817294,2.6723573,1.0953137,0.37286296,0.29190403,1.6069173,0.60210407,0.49382898,0.6262918
21,1.5777357,0.19417727,21,0.5434338,0.42980003,2.0731564,2.6665485,0.40717083,0.37096608,4.437843,4.641773,0.4812413,0.04090166
22,0.922422,0.51867056,22,0.45113134,0.5507664,1.2717278,2.0889983,0.72875667,0.7807022,1.260276,1.5905589,0.2663597,0.054226696
23,2.4617333,3.2400436,23,0.57228285,0.9059089,3.128328,2.1685915,0.7232073,0.6846139,3.3431222,4.1161995,0.7330651,0.80143154
24,4.099682,3.4187193,24,0.3930703,0.39632595,2.933236,2.8064733,0.6403031,0.5538064,2.7235625,2.1874387,0.58536315,0.5635704
25,4.2021966,5.9379506,25,0.566673,0.45991957,3.715858,5.149577,0.48416296,0.50019956,1.3904978,1.498082,0.40849325,0.3009842
26,4.806609,5.235006,26,0.37616497,0.19709826,1.8204043,0.5334023,0.47681597,0.48557514,2.6746516,3.6066492,0.31020665,0.28635776
27,3.2785268,5.689311,27,0.46606603,0.037578106,3.3625414,1.6610545,0.16700105,0.1496818,3.5374076,4.6489487,0.5101083,0.038875043
28,2.972999,0.27275348,28,0.49197295,0.2893628,3.3164773,5.4174085,0.543152,0.51678437,1.481819,0.9629173,0.6226542,0.9939035
29,3.3722837,4.950286,29,0.4843068,0.9125814,3.3452735,5.6159673,0.106379874,0.13009912,3.065846,5.325434,0.4640567,0.68591994
30,3.3388436,5.0090218,30,0.54412985,0.99628645,3.829323,1.1239579,0.4410992,0.38121635,4.168127,5.96435,0.4596328,0.20292485
31,1.987424,0.6702583,31,0.53248364,0.28724837,2.654388,5.1033473,0.59368956,0.64945906,4.7480717,5.8566008,0.5084195,0.801218
32,3.5905693,5.2868624,32,0.4643026,0.30426955,2.5811522,5.9721684,0.7630574,0.83502704,0.85502166,0.22153223,0.35617614,0.1823262
33,3.6289399,3.6711388,33,0.45052502,0.6088419,3.5362372,3.1506295,0.11120435,0.09812623,3.0551934,5.5025597,0.45760328,0.18586141
34,2.0093954,1.2055614,34,0.5079718,0.38822043,2.623289,4.2084727,0.21902442,0.20623356,3.5669947,4.7649727,0.514311,0.83303696
35,3.4029136,3.4958348,35,0.48161212,0.3082041,3.458224,4.185804,0.13578153,0.20190293,3.2721007,5.937852,0.49702966,0.6190223
36,3.5211544,4.3798504,36,0.47224715,0.7841057,3.5792656,3.5252762,0.12057635,0.13327122,2.5651004,4.6837935,0.36896583,0.5426771
37,3.4237752,2.5051353,37,0.52777344,0.7171308,3.7883468,3.2096238,0.19479507,0.2074036,3.5996685,5.671691,0.5148369,0.37039304
38,2.476408,3.2208571,38,0.286002,0.1393364,1.3383173,0.06895816,0.65798986,0.65865546,1.1430637,1.6599358,0.2784871,0.24615705
39,2.368398,2.5708487,39,0.21867086,0.073726356,1.9360812,5.8751044,0.70067245,0.810923,0.93269306,1.0228851,0.2167453,0.05214733
40,2.8138108,1.6486237,40,0.50292915,0.15714473,3.4348965,5.905886,0.18260528,0.24738342,3.3462,2.4159913,0.530451,0.46263885
41,3.640441,4.024493,41,0.31477448,0.15031832,1.9041369,0.6245649,0.4363994,0.41527516,4.4267554,4.464727,0.66066575,0.46229374
42,1.9451596,2.717929,42,0.49933997,0.6262985,2.2492838,1.2598346,0.6598377,0.56219894,4.775429,4.1333275,0.5139085,0.45345622
43,3.7403712,1.1497657,43,0.494486,0.7690613,3.6118486,3.3104932,0.07103941,0.04004103,3.429314,3.8186736,0.49898034,0.7265689
44,2.1033945,1.9058161,44,0.47516528,0.63619953,2.1709938,2.2018783,0.57024133,0.549785,4.2488155,3.0151727,0.74303746,0.9273935
45,1.4992254,0.5117258,45,0.25102165,0.0686754,1.6509372,4.504056,0.7992769,0.9434027,2.5271318,2.5693927,0.7357621,0.7009263
46,3.2619019,2.9497883,46,0.32632747,0.26035225,3.119286,1.8901541,0.067847416,0.046261787,1.9933544,0.3253677,0.25801206,0.37562877
47,4.512625,5.1008015,47,0.27797776,0.35594976,2.148575,1.3919942,0.56732213,0.563729,0.8589679,1.1342046,0.34344128,0.05858189
48,1.7052375,2.8023496,48,0.27896962,0.90884763,2.4753823,0.07583213,0.44312492,0.40539074,4.5630565,5.371541,0.2494011,0.23839003
49,1.5633361,0.23578799,49,0.49973577,0.7985758,2.367021,2.3952932,0.0684597,0.059283316,3.4621265,1.0977445,0.49287525,0.30725956
50,1.1989634,0.2979641,50,0.53196543,0.8695031,1.7953503,1.709448,0.18880975,0.15706038,3.7621796,0.6379398,0.5018181,0.43430996
51,2.227913,2.3467765,51,0.48775885,0.8474869,2.48175,2.8087513,0.7699661,0.8100029,3.6137626,3.2652917,0.59341,0.8468125
52,3.4770308,2.0433662,52,0.5439812,0.57431656,3.7725546,5.477639,0.41581595,0.38880116,4.071173,3.8608088,0.5037151,0.69972354
53,0.5520943,0.45189464,53,0.2746662,0.74749446,0.733136,0.07306445,0.7555532,0.66600597,0.95627844,0.5290221,0.2244811,0.16334695
54,1.3471682,0.5307298,54,0.52786136,0.5568466,1.8794514,1.4646206,0.36359498,0.23956859,4.417344,4.275915,0.45561793,0.5479827
55,3.1338954,2.5356438,55,0.50826836,0.71535075,3.4091244,3.6910577,0.20486166,0.22902465,3.3949037,2.4669776,0.47742888,0.5524775
56,2.3838305,2.8532774,56,0.50808,0.56450295,2.7347617,4.3417807,0.7255398,0.78033113,4.8050017,5.38707,0.52395666,0.39495927
57,3.5227349,3.0685706,57,0.48201898,0.55326515,3.603457,2.5715468,0.11029817,0.08544129,3.2607524,4.692747,0.446411,0.30352736
58,1.6759737,3.1311886,58,0.5963977,0.2719921,2.6966674,5.045287,0.76966786,0.8874607,1.1758145,1.7679598,0.70126915,0.69596624
59,3.951565,4.8487606,59,0.25409794,0.020260155,1.6044495,0.1509633,0.773474,0.8420111,0.8873007,0.14689922,0.24232061,0.82985646
60,3.875311,3.4592924,60,0.4427095,0.7356402,3.2157495,5.7574415,0.1906047,0.183914,2.8155258,1.9966278,0.45763317,0.1540997
61,3.0184083,3.6880455,61,0.2070929,0.8159822,1.4875098,0.06368101,0.35400796,0.30102688,2.5393531,2.6073475,0.23069434,0.118275344
62,1.9346011,0.64479554,62,0.51229185,0.8810866,2.318791,3.378016,0.6635607,0.64781696,4.740374,4.284115,0.48696098,0.95106405
63,2.09448,0.6146661,63,0.5870016,0.66844904,2.99907,5.005145,0.76687586,0.836976,4.2043576,4.6853023,0.20049143,0.34773803
64,2.7944639,2.8559723,64,0.19220337,0.5186182,1.1334473,0.028380632,0.20535725,0.16315603,1.9790888,1.9190551,0.7601283,0.5467992
65,1.3502572,1.5692915,65,0.45644227,0.32787627,1.2607932,0.6128154,0.80443144,0.9305802,4.5865793,4.7126846,0.17198792,0.06931156
66,3.164771,3.752616,66,0.5178318,0.07677287,3.5116115,5.5435658,0.6071853,0.7460886,4.2096972,4.0501776,0.3401043,0.50952744
67,3.645891,2.428011,67,0.30160806,0.07222414,2.424433,4.8834796,0.70238507,0.7220186,3.9257298,4.438206,0.7545885,0.8595752
68,1.4140929,0.41268468,68,0.52020377,0.6143797,1.6832764,2.0698385,0.4856698,0.43169296,4.597045,2.1663659,0.5135864,0.5359048
69,2.7386913,3.9923093,69,0.5843283,0.59571695,3.841991,5.7539988,0.75563025,0.84688777,0.72780323,0.16040862,0.32705456,0.70283115
70,2.0575495,0.07762742,70,0.597923,0.47308046,3.1252792,4.937582,0.23776372,0.22339743,2.6548624,1.397997,0.24023172,0.3749898
71,3.1655014,3.5226939,71,0.31893614,0.28442937,3.0561762,4.473509,0.5243989,0.663508,1.1072435,1.494559,0.612177,0.67148954
72,3.6136255,1.7103267,72,0.4592783,0.11910343,3.5621793,1.8639182,0.11048952,0.094714165,3.551378,2.2999606,0.5094393,0.6464219
73,3.4964504,1.9661586,73,0.47654882,0.26764053,3.7075057,4.6489983,0.09404188,0.08446008,3.4506533,2.081685,0.5319717,0.71974957
74,1.7562968,5.4557,74,0.63850707,0.96332574,2.7596962,5.455938,0.8035614,0.99767447,2.6641529,2.671959,0.15895844,0.18971229
75,1.831977,3.023694,75,0.50857204,0.9056926,2.2507255,1.538989,0.73952186,0.7846066,4.5440993,4.886113,0.67106295,0.8229591
76,2.3617425,1.5853493,76,0.28119352,0.20643365,2.1188817,0.3818915,0.084393464,0.03918034,2.3115034,4.238881,0.22090119,0.2018274
77,1.3322514,0.891238,77,0.34799737,0.33978695,1.333907,1.4007125,0.10726227,0.08736032,2.6965067,0.913167,0.3814493,0.12699956
78,1.592717,1.606002,78,0.48772135,0.3828187,1.833276,2.8736234,0.77996284,0.97804046,4.841126,5.007888,0.5067625,0.56650245
79,2.2940753,2.3650947,79,0.47857478,0.39620382,2.6836271,4.946395,0.7687909,0.9044999,0.8849197,2.2782197,0.25555277,0.0061722994
80,3.6332583,3.955375,80,0.44543272,0.9975066,3.5763607,5.054151,0.12045079,0.12728429,3.1682353,4.769069,0.48624757,0.124242306
81,1.5935119,1.2721621,81,0.32303438,0.03652525,1.7107053,5.4479933,0.78085107,0.9793379,2.47239,2.7152123,0.20198947,0.30892205
82,3.1437433,4.3145957,82,0.53613186,0.8539212,3.5649607,3.5984688,0.56886375,0.5562158,4.5970793,5.02462,0.45986757,0.68906975
83,0.5802904,0.5645256,83,0.34192285,0.24071091,0.7154883,0.20215666,0.73422825,0.68487847,1.0818373,0.79803014,0.39522448,0.74833375
84,2.9341362,5.5575128,84,0.54849815,0.9442336,3.3719313,1.1555139,0.64886063,0.66393733,4.394897,5.0606294,0.69196683,0.7512219
85,3.565269,4.5632553,85,0.5200585,0.60453975,3.7284896,3.8078804,0.24280362,0.23680359,3.2849605,1.5711501,0.455453,0.06197512
86,3.6749434,1.1324891,86,0.44938207,0.4974758,3.6467037,5.4195247,0.07023972,0.014238715,3.220002,3.4523263,0.47664428,0.74499047
87,3.3946645,4.6953325,87,0.39268383,0.33930087,1.980889,3.2892466,0.7512396,0.89100295,2.5696864,2.5988774,0.7737981,0.71931565
88,2.5035808,4.5287046,88,0.49732617,0.6747168,2.9735322,4.061027,0.7000839,0.73493415,4.77911,5.8889484,0.5332899,0.28667104
89,1.2602881,0.42691004,89,0.20147479,0.13880652,1.6077878,1.7093214,0.39215818,0.38848191,0.9598517,1.0574026,0.22145566,0.08280033
90,2.8707423,2.193982,90,0.5385325,0.959365,3.5566113,1.7224942,0.42792055,0.31430912,4.1922812,4.9700656,0.5122651,0.3217367
91,3.5155668,3.5960674,91,0.587807,0.78994995,3.909554,4.767472,0.63855535,0.7094615,0.73308873,0.56395125,0.43382344,0.5024227
92,4.3444552,2.9377208,92,0.30028805,0.6863307,1.903136,0.89506423,0.25804803,0.21279448,3.0042853,3.8182483,0.7070916,0.9635716
93,3.8020341,2.4167068,93,0.38517842,0.27108806,2.1489892,2.5425675,0.6254039,0.6239136,2.604179,1.8672659,0.38391706,0.4738583
94,3.6240344,3.9676123,94,0.13762687,0.057404757,1.1665673,0.55041647,0.087463245,0.05243033,1.8417116,1.9352206,0.22994955,0.11847812
95,1.6651379,1.1776228,95,0.3097113,0.5357549,1.4780214,1.3415694,0.73028004,0.8339221,1.146978,0.99286616,0.4963969,0.41215193
96,1.2492416,1.4629998,96,0.34731632,0.5421028,1.8196852,1.5809591,0.7219595,0.74663925,2.9755397,3.9343865,0.09444377,0.022275448
97,2.2295349,1.4669888,97,0.45418048,0.25686365,2.106672,5.244461,0.7251797,0.88096184,1.3668987,1.3185593,0.6319789,0.37218094
98,3.2525005,3.6928272,98,0.506129,0.5462511,3.5955734,3.639345,0.2555463,0.26565742,3.3347325,2.8184867,0.43907842,0.0510121
99,0.56870425,0.6326798,99,0.50714934,0.5712072,0.5883047,0.20660627,0.47820607,0.46248162,4.9338355,5.4815187,0.5202873,0.5732474
100,2.6211457,5.643182,100,0.5172229,0.88636684,3.1156607,0.29398763,0.3940506,0.43086386,4.41346,4.6212025,0.4977192,0.65528935
101,2.9212797,3.3581536,101,0.55431896,0.62364995,3.670324,5.9230347,0.4149457,0.476079,4.0575943,4.1031466,0.47309262,0.9039707
102,4.7605166,5.231762,102,0.12685116,0.028148293,1.1400291,1.6347148,0.08353887,0.080847025,3.7469923,5.747478,0.58496493,0.7084575
103,0.5304049,0.030295014,103,0.42600498,0.4257722,0.55284995,0.3082316,0.7035569,0.65264165,4.6765323,5.5444455,0.27815583,0.22374445
104,2.0074282,1.8066419,104,0.50778997,0.25456572,2.4805493,5.567412,0.7754534,0.95722973,4.4934134,5.31347,0.37550908,0.36456913
105,3.0553834,3.873715,105,0.52982473,0.5383484,3.651669,5.639904,0.26532215,0.320871,3.469279,2.1206195,0.49833125,0.76792055
106,3.1915898,4.5465384,106,0.5533799,0.9546054,3.83975,3.1948864,0.23198758,0.22828293,3.759703,3.315935,0.47341993,0.018133283
107,2.1871848,0.13018942,107,0.54506564,0.14367288,2.903454,3.511219,0.3687631,0.4078048,4.158343,5.770489,0.49057433,0.52862144
108,1.7991872,3.4951735,108,0.5439281,0.14044589,2.4437814,0.2861992,0.33941376,0.29042727,4.2340407,5.6094313,0.47889897,0.7929211
109,0.89516294,1.2860845,109,0.43994865,0.64220524,0.87807304,0.4048934,0.7681733,0.96091264,4.016502,4.2384143,0.18186101,0.2735141
110,2.9915183,2.700076,110,0.43112102,0.38989484,2.663516,3.6845508,0.7136606,0.7239809,1.3441687,0.7832705,0.75260353,0.98219407
111,3.3544862,4.0907373,111,0.28063288,0.3172663,1.8200523,0.9552666,0.70898324,0.7019318,2.8114536,3.77376,0.43886462,0.41001517
112,1.7326671,1.9478914,112,0.572021,0.4870851,2.6058044,3.4945285,0.25122708,0.29810405,3.3371315,5.0105042,0.3138625,0.9556941
113,3.7216153,4.3439617,113,0.23785608,0.7168382,2.8480074,2.7382984,0.32578003,0.35655797,3.2895374,2.3366325,0.3770806,0.34250993
114,1.9764141,5.590262,114,0.50441897,0.1871655,2.2450457,1.4702654,0.8202327,0.9999615,4.950154,4.9241395,0.51479274,0.34420645
115,3.9524093,5.3347273,115,0.3781979,0.657996,2.4636574,0.5534152,0.35081074,0.29601896,3.8246067,5.6210523,0.42621315,0.51453894
116,3.185934,0.30210757,116,0.55569494,0.8409405,3.7049363,4.773585,0.2771401,0.21023077,3.3644,4.185813,0.45271894,0.23262471
117,3.1679342,3.8128502,117,0.37231627,0.37851924,3.5551412,5.435747,0.4493156,0.52164364,0.76028556,0.12163603,0.397636,0.62729156
118,3.2720757,3.1129684,118,0.5166873,0.99251807,3.4216743,1.1897364,0.1812731,0.13063109,2.7399454,2.1200595,0.33649614,0.38596827
119,2.3054726,3.7913125,119,0.28979954,0.94318694,2.1756501,0.57560706,0.6944267,0.6763699,3.6630714,4.2990875,0.27827334,0.33248776
120,4.41031,5.5780497,120,0.20243499,0.581896,2.293483,1.4465947,0.46689156,0.51157516,2.6059258,3.039284,0.17626607,0.083740056
121,3.7201874,4.532851,121,0.50681543,0.4129272,2.7616093,3.3733401,0.6805679,0.7488277,1.4691972,2.0598264,0.1810809,0.03692299
122,2.7943296,5.262668,122,0.5636807,0.6959636,3.4748728,2.638821,0.39384297,0.4275897,3.8729768,4.875573,0.46611592,0.92023814
123,2.7500048,2.6998253,123,0.6245215,0.88342947,3.5447314,5.0504065,0.67022485,0.7119828,2.27025,3.049736,0.6491052,0.5456619
124,4.3890896,5.6997566,124,0.45698673,0.67221296,2.8902156,2.983479,0.66007334,0.7115533,1.127665,0.27365148,0.33091268,0.8262289
125,4.550953,5.6068764,125,0.40203622,0.44957936,2.8221853,4.552902,0.5273933,0.60578054,2.252536,3.0457063,0.63141745,0.11855811
126,2.9295335,3.5318363,126,0.30193973,0.08040357,1.8664625,4.7671747,0.7543468,0.7944289,2.4785583,2.9275136,0.2701264,0.17857075
127,3.3764067,5.691062,127,0.46574885,0.4011553,3.5119014,1.186998,0.11822987,0.15854585,3.3218923,5.190156,0.510889,0.78132236
128,1.4800289,0.38626885,128,0.68422556,0.82991636,3.3367803,2.3230271,0.44855782,0.33117986,1.9371513,2.0709872,0.23362717,0.002239108
129,3.987579,2.5147285,129,0.3844992,0.42430496,3.1103048,1.014105,0.12718135,0.099995196,2.7757437,0.7146996,0.35750115,0.33978325
130,3.2491426,3.594158,130,0.5204374,0.05606842,3.6276464,5.5962734,0.52151406,0.6137704,4.5798984,5.587647,0.5369396,0.9209516
131,3.079647,3.956043,131,0.49022537,0.26873994,2.829989,4.5762463,0.7082995,0.7553767,3.9575205,4.2668595,0.13350211,0.034125388
132,2.1594028,4.0084243,132,0.50602967,0.76448894,2.4009092,0.1719575,0.20791097,0.22986543,3.7066102,4.3990936,0.5126741,0.2408126
133,3.6404932,4.001555,133,0.5088398,0.2863444,3.67348,3.1390533,0.54343045,0.57570106,2.7080603,3.0006874,0.38943392,0.24377537
134,2.3783138,4.2868714,134,0.5330607,0.8751581,2.4484413,3.378035,0.7859351,0.90929735,1.9484696,1.6852723,0.6036171,0.81992626
135,2.2293785,4.077056,135,0.6309748,0.98702705,3.5051026,4.588146,0.51909405,0.5523909,2.5060146,1.947209,0.56431764,0.7055069
136,3.8828511,3.4864206,136,0.18862388,0.41980237,1.5923,0.22478771,0.3419423,0.2385211,0.8288993,0.5962465,0.5039168,0.556745
137,0.9584564,0.99775743,137,0.38568237,0.22054058,0.8410054,0.09682238,0.66063476,0.69789606,2.4712598,2.5744205,0.4349615,0.4744767
138,3.5588903,1.1662459,138,0.48813373,0.67137825,3.562538,5.5063486,0.06801275,0.034140944,3.0977497,1.1584532,0.43094116,0.6046846
139,2.2255123,0.4496652,139,0.69344723,0.7329225,3.8287563,3.0376616,0.40007496,0.29933292,1.5748845,0.02517414,0.35941777,0.8150359
140,0.97991496,1.1077005,140,0.3286703,0.4005775,1.0053906,0.6974155,0.6721391,0.77414936,3.916244,4.6526856,0.64916766,0.7036729
141,3.94889,4.467836,141,0.33435774,0.30699188,3.2694967,4.3605175,0.21205433,0.19243759,3.18169,3.2809048,0.29361695,0.058481574
142,1.7242616,3.2187314,142,0.3632147,0.09578264,1.774856,3.8780222,0.83798236,0.93998164,3.7610407,3.8340235,0.20970798,0.2347104
143,1.7338666,2.086203,143,0.30934367,0.4178005,1.5964288,2.6503093,0.7751279,0.85720813,3.012376,4.277766,0.19201465,0.15868473
144,1.3710946,1.3627671,144,0.4151438,0.4864834,1.7754321,0.8237579,0.35046336,0.25610787,2.850016,2.5576277,0.25889686,0.29797208
145,2.308434,3.4349546,145,0.5669993,0.5957797,3.3982422,2.1857257,0.6975133,0.658024,3.2822232,2.9553401,0.25467625,0.19754297
146,2.4218578,0.99723244,146,0.51856524,0.8642883,2.3591962,1.7060233,0.7731924,0.68965846,1.4916382,1.0595452,0.54710144,0.38766122
147,3.5358465,4.3841763,147,0.5094694,0.41065007,3.6169546,2.8757286,0.25762096,0.23847759,3.9734814,3.7149174,0.5408378,0.6517625
148,2.1030202,0.0077297688,148,0.42735025,0.093042195,3.7135882,5.4068546,0.20063837,0.17467201,2.4423773,2.2191925,0.39962748,0.07314378
149,2.5280833,3.6767855,149,0.55401206,0.90971905,3.1595635,1.5923599,0.33574384,0.30618763,4.0181885,5.6320777,0.47075245,0.945762
150,4.3005695,5.3901896,150,0.17292891,0.013748765,2.2960536,3.5871572,0.26970965,0.2698024,2.5279489,4.292008,0.13976413,0.050524294
151,2.1132994,4.1126595,151,0.5244768,0.76286685,2.9099293,3.3429227,0.2822635,0.30462062,4.0592456,4.608672,0.52509344,0.47699726
152,1.9419309,3.275021,152,0.60033303,0.5487564,3.2984684,5.7932887,0.65568346,0.6632243,0.89765686,0.5517132,0.26727504,0.016247094
153,1.6145049,0.79686105,153,0.28035504,0.18943435,1.9909519,4.809854,0.7598856,0.87601346,0.9033589,0.31715405,0.25871328,0.34054
154,0.7485506,1.4090359,154,0.46978748,0.38012642,0.7138616,0.08249009,0.16468722,0.1383121,1.3278265,2.600019,0.30680948,0.36569107
155,3.3574462,2.8946028,155,0.37750533,0.34444618,2.240307,1.3937123,0.47211596,0.36334682,4.238709,3.6854987,0.6692822,0.6330359
156,1.4296769,0.3267449,156,0.3041727,0.08504665,2.0182967,3.81185,0.6769253,0.63594985,2.0338676,2.3743548,0.50653255,0.6425002
157,2.3655763,3.3791606,157,0.5284707,0.7544423,2.9684575,2.6913457,0.606552,0.76933885,4.659545,5.1952977,0.43614265,0.23307204
158,4.3880115,4.934657,158,0.09667615,0.19728988,1.7555617,0.09617579,0.0969297,0.060276866,3.7660537,3.839724,0.59273744,0.8005457
159,3.705822,2.4052906,159,0.37442464,0.6107639,2.8817425,0.17066717,0.10818027,0.053463697,2.7657437,3.8949184,0.34158504,0.060287118
160,1.9466202,4.037633,160,0.4867386,0.37618798,2.2502172,5.47578,0.7925676,0.92493117,4.58462,4.2417088,0.69271433,0.9015574
161,0.88344276,1.4403276,161,0.50154316,0.81974715,1.0234157,0.74307096,0.7397461,0.9487228,4.659331,5.8351235,0.6859193,0.76774836
162,3.4231567,5.9388494,162,0.5216572,0.24469256,3.7282953,4.9455137,0.3010382,0.32773894,3.5154507,2.3761134,0.44901747,0.47018015
163,3.1430678,5.0764365,163,0.33314776,0.8671758,2.0079274,1.0818168,0.7163645,0.768665,3.3899257,3.0471888,0.54991215,0.50922406
164,3.503956,4.5158806,164,0.45502847,0.18044794,3.4297166,2.8193588,0.11049626,0.18344086,2.5996473,0.87771356,0.30155188,0.77303433
165,2.630962,3.941029,165,0.46760714,0.876875,2.7037594,2.5057545,0.722937,0.77817523,4.0174236,3.849536,0.7016964,0.67248994
166,4.675738,5.870101,166,0.29377294,0.17479867,1.5711763,0.33912635,0.7794974,0.6649044,0.96069413,0.24083626,0.3319726,0.6715071
167,3.084147,5.175392,167,0.50017697,0.5902665,3.584889,4.019117,0.2310731,0.22904754,3.618297,2.506237,0.5380164,0.62244904
168,3.3858097,3.5588844,168,0.5397251,0.81137747,3.9377139,5.1949763,0.4227429,0.44438016,4.0946226,5.195928,0.48322296,0.8314884
169,3.4011366,5.5674486,169,0.48838863,0.6225996,3.6584516,5.780388,0.16264705,0.17944086,3.2855272,0.2592355,0.4991467,0.8308329
170,2.5239878,4.277998,170,0.5429761,0.8513603,3.1928155,1.252593,0.6339253,0.5858201,4.2176085,4.597107,0.67997754,0.63803226
171,2.7444544,0.8016572,171,0.5407259,0.23782593,3.3892436,4.448271,0.48017094,0.39284688,4.4232306,5.9984694,0.50603974,0.30526125
172,4.223577,5.0439734,172,0.31738734,0.0034410357,2.2314472,1.6421381,0.5211842,0.60430896,4.1751766,5.5679584,0.6076589,0.51382095
173,2.1700962,2.9931786,173,0.44692394,0.9271346,2.3870344,4.528571,0.75547874,0.91933084,4.495249,3.0813856,0.69668055,0.6320923
174,1.2511686,2.3376796,174,0.25715572,0.051233053,1.2226925,0.87104344,0.7361628,0.81028956,1.2655573,1.3851085,0.373716,0.28611666
175,3.6659877,4.737893,175,0.3856241,0.23952842,2.8784006,3.1117234,0.47738916,0.52989584,4.2135897,5.8625727,0.36878866,0.39529896
176,3.4609258,5.4877424,176,0.48615435,0.3975693,3.446981,4.0395174,0.12056658,0.13619411,3.5059772,4.256363,0.49717602,0.6678205
177,4.4562516,3.5301661,177,0.2489902,0.1526497,2.3040745,5.0781403,0.46606487,0.4924447,2.7348316,1.8585291,0.3546854,0.18057531
178,2.9874942,2.786872,178,0.5410082,0.7565259,3.392466,5.307436,0.42875445,0.5212727,4.343293,2.0886765,0.5120591,0.8048795
179,3.4987915,4.463271,179,0.5076744,0.70090693,3.5664606,3.808583,0.1489968,0.19014424,3.222092,2.7408085,0.43741828,0.93005395
180,2.6227734,2.7673366,180,0.35888425,0.85417044,1.220257,0.5415276,0.5884309,0.49650115,0.97204614,0.33494496,0.5641322,0.81533855
181,3.8421323,2.411469,181,0.45130873,0.8317442,2.3845994,1.9402303,0.6146869,0.5101761,2.2619057,0.8774239,0.42348826,0.6640217
182,3.4564512,4.6459455,182,0.6230661,0.6506093,4.0381765,5.483796,0.43320665,0.47312826,2.5234644,2.4163418,0.45006725,0.22595167
183,2.2135246,5.09704,183,0.58232635,0.9560159,2.5467827,3.5340347,0.7828605,0.97120076,0.8366681,0.76790285,0.72947735,0.8450782
184,1.3995774,1.1827912,184,0.47934338,0.5995635,2.2580404,2.4683008,0.80132425,0.9300767,1.1048433,5.811142,0.18593061,0.009054601
185,3.5355983,5.401536,185,0.5021549,0.7788335,3.656525,4.4397035,0.1425149,0.13446474,3.3655765,1.6503432,0.5121133,0.5358603
