,reward rate,dec temp,subject
0,0.8616243,3.8787868,0
1,0.51020753,1.6404862,1
2,0.74131674,3.8584497,2
3,0.80600554,1.7116807,3
4,0.06731334,2.415249,4
5,0.40981835,4.6270885,5
6,0.9389571,6.7383986,6
7,0.9313871,1.8206854,7
8,0.6364948,4.2423673,8
9,0.24318254,2.9163747,9
10,0.5605911,2.193631,10
11,0.43855563,5.531845,11
12,0.70700467,4.834631,12
13,0.6456366,2.6745315,13
14,0.6465578,1.9306313,14
15,0.6632991,2.3371892,15
16,0.8856207,5.536492,16
17,0.6673644,2.386546,17
18,0.36901695,2.8014505,18
19,0.30867183,2.0332704,19
20,0.5642299,2.2878458,20
21,0.6349712,4.484653,21
22,0.8347644,5.738992,22
23,0.8711438,3.282056,23
24,0.8655997,3.6311097,0
25,0.40251896,1.7502229,1
26,0.71467006,4.9219666,2
27,0.77208805,1.4965343,3
28,0.3348975,2.0735812,4
29,0.38166365,4.3987164,5
30,0.9127941,5.744548,6
31,0.78148234,1.4889848,7
32,0.6325607,2.4358287,8
33,0.31816927,3.7674985,9
34,0.6874976,2.148417,10
35,0.5323751,5.36041,11
36,0.54967356,5.060728,12
37,0.58981496,2.3812063,13
38,0.828486,1.348594,14
39,0.8397285,3.866862,15
40,0.8856231,4.640875,16
41,0.46715933,1.9570811,17
42,0.37504667,2.985972,18
43,0.25997248,2.5582929,19
44,0.48958683,2.6296544,20
45,0.5984884,5.0597525,21
46,0.80526793,4.1026516,22
47,0.8131894,4.063411,23
48,0.9438465,4.0246596,0
49,0.49539134,1.3876307,1
50,0.7836561,3.6740007,2
51,0.837125,0.9765002,3
52,0.16624586,2.4435382,4
53,0.34759974,3.6625175,5
54,0.9129334,5.083353,6
55,0.79915386,2.0533493,7
56,0.6606924,3.7439766,8
57,0.2859985,2.9778876,9
58,0.42271915,1.7496202,10
59,0.3955453,5.9347134,11
60,0.41479948,4.2931633,12
61,0.75228053,3.086309,13
62,0.56458807,2.1053,14
63,0.58800334,3.1408577,15
64,0.82929695,4.546199,16
65,0.5956563,2.6210954,17
66,0.3204492,2.943565,18
67,0.3224267,2.512463,19
68,0.49314475,2.2867546,20
69,0.61417055,5.22126,21
70,0.80001044,5.304763,22
71,0.8596354,4.6692863,23
72,0.7420673,4.143646,0
73,0.43363288,1.9227357,1
74,0.57536125,2.7169397,2
75,0.6987467,1.4831412,3
76,0.14828368,2.0932407,4
77,0.50742203,3.9592767,5
78,0.9495843,6.2650757,6
79,0.7744462,1.8140113,7
80,0.65618014,2.6360962,8
81,0.2649188,4.019571,9
82,0.68935686,1.4879353,10
83,0.3544518,5.8208466,11
84,0.7078155,4.880912,12
85,0.6618696,2.298418,13
86,0.7708581,1.382484,14
87,0.6849239,3.0304859,15
88,0.84571624,4.4810967,16
89,0.379534,2.148531,17
90,0.40815687,2.987397,18
91,0.31010157,2.2900782,19
92,0.5715046,2.176008,20
93,0.49390385,4.7864294,21
94,0.83640003,5.303983,22
95,0.85511255,3.6383047,23
96,0.896499,5.1737475,0
97,0.67111987,1.7922957,1
98,0.77382743,3.5555375,2
99,0.6546698,1.1463536,3
100,0.17779325,1.9489895,4
101,0.25686547,4.1218405,5
102,0.93651956,5.086434,6
103,0.75559825,2.2385333,7
104,0.64677066,4.171286,8
