,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate
0,3.9601514,4.6803665,0,0.81674415,0.89528286
1,1.7929666,1.8546319,1,0.50164026,0.48954105
2,3.6006992,2.9608946,2,0.68838876,0.89509636
3,1.6378456,1.574885,3,0.68299866,0.7411171
4,2.4182925,1.6942997,4,0.19876187,0.0626052
5,4.143085,4.38249,5,0.3893266,0.33238614
6,5.625631,4.8863745,6,0.8621339,0.8827506
7,1.8476545,1.6783551,7,0.76830137,0.97116756
8,3.2333822,3.150595,8,0.621979,0.6539576
9,3.5978281,3.5897753,9,0.34953505,0.35856646
10,2.0769796,1.8647261,10,0.6188054,0.7900239
11,5.5379972,4.869643,11,0.3728895,0.347318
12,4.9083233,5.8254833,12,0.63885874,0.70203066
13,2.6763232,2.7618818,13,0.6315918,0.54184306
14,1.99694,1.9963202,14,0.6596541,0.6416459
15,2.975522,3.5149121,15,0.7373939,0.8669046
16,5.0361567,4.4615746,16,0.8023926,0.9567486
17,2.1801124,2.1265872,17,0.4281568,0.49567848
18,2.7329345,2.2113044,18,0.36454904,0.3024546
19,2.330582,2.1034374,19,0.2698387,0.18525928
20,2.6335444,2.42693,20,0.5016839,0.43116176
21,4.6965413,5.9986496,21,0.60186523,0.57900494
22,4.993966,5.904837,22,0.7772225,0.8123191
23,4.6301265,4.1471343,23,0.8142371,0.90692127
