,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate
0,3.8360612,4.6803665,0,0.6849087,0.89528286
1,2.9712481,1.8546319,1,0.52798945,0.48954105
2,3.6628919,2.9608946,2,0.64239776,0.89509636
3,3.0412455,1.574885,3,0.5750496,0.7411171
4,2.9598124,1.6942997,4,0.31990144,0.0626052
5,4.2214975,4.38249,5,0.39208475,0.33238614
6,5.1840467,4.8863745,6,0.6959746,0.8827506
7,2.9751046,1.6783551,7,0.6882185,0.97116756
8,3.3079407,3.150595,8,0.6278125,0.6539576
9,3.7983582,3.5897753,9,0.3786842,0.35856646
10,3.0099614,1.8647261,10,0.59730667,0.7900239
11,5.811176,4.869643,11,0.37464392,0.347318
12,5.095005,5.8254833,12,0.63007486,0.70203066
13,3.1410122,2.7618818,13,0.6120278,0.54184306
14,3.017594,1.9963202,14,0.48994341,0.6416459
15,3.2735736,3.5149121,15,0.6573528,0.8669046
16,4.5273023,4.4615746,16,0.6700797,0.9567486
17,3.0347104,2.1265872,17,0.4638224,0.49567848
18,3.1708887,2.2113044,18,0.38209862,0.3024546
19,3.0683486,2.1034374,19,0.31894964,0.18525928
20,3.1283982,2.42693,20,0.53779,0.43116176
21,5.0151343,5.9986496,21,0.60184824,0.57900494
22,4.9626184,5.904837,22,0.6811047,0.8123191
23,4.3859344,4.1471343,23,0.6774034,0.90692127
