,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate
0,3.9410443,4.6803665,0,0.84845775,0.89528286
1,1.7363362,1.8546319,1,0.497904,0.48954105
2,3.6570902,2.9608946,2,0.6946663,0.89509636
3,1.5485852,1.574885,3,0.6988842,0.7411171
4,2.4765496,1.6942997,4,0.17522548,0.0626052
5,4.1670203,4.38249,5,0.38943347,0.33238614
6,5.6473036,4.8863745,6,0.8974029,0.8827506
7,1.8049015,1.6783551,7,0.7963577,0.97116756
8,3.2470133,3.150595,8,0.6255922,0.6539576
9,3.584706,3.5897753,9,0.35136852,0.35856646
10,2.0944555,1.8647261,10,0.61956155,0.7900239
11,5.4368124,4.869643,11,0.36983246,0.347318
12,4.865242,5.8254833,12,0.6376283,0.70203066
13,2.6556947,2.7618818,13,0.63152516,0.54184306
14,2.0296726,1.9963202,14,0.67660147,0.6416459
15,3.0006742,3.5149121,15,0.75491333,0.8669046
16,5.089779,4.4615746,16,0.8463993,0.9567486
17,2.2354145,2.1265872,17,0.4337854,0.49567848
18,2.7791421,2.2113044,18,0.36450464,0.3024546
19,2.351691,2.1034374,19,0.26051557,0.18525928
20,2.668362,2.42693,20,0.5073867,0.43116176
21,4.6621795,5.9986496,21,0.59972984,0.57900494
22,4.975697,5.904837,22,0.78350216,0.8123191
23,4.626488,4.1471343,23,0.83647084,0.90692127
