,inferred dec temp,true dec temp,subject,inferred reward rate,true reward rate
0,4.0236225,4.6803665,0,0.8375641,0.89528286
1,1.7506448,1.8546319,1,0.50269663,0.48954105
2,3.648316,2.9608946,2,0.6931695,0.89509636
3,1.5685017,1.574885,3,0.7009226,0.7411171
4,2.3821356,1.6942997,4,0.18426606,0.0626052
5,4.176264,4.38249,5,0.39117345,0.33238614
6,5.5852675,4.8863745,6,0.88862216,0.8827506
7,1.793248,1.6783551,7,0.7924745,0.97116756
8,3.177154,3.150595,8,0.62131613,0.6539576
9,3.6256492,3.5897753,9,0.34018627,0.35856646
10,2.0349104,1.8647261,10,0.62376624,0.7900239
11,5.514007,4.869643,11,0.3717129,0.347318
12,4.935461,5.8254833,12,0.64071256,0.70203066
13,2.6333418,2.7618818,13,0.627109,0.54184306
14,2.0186112,1.9963202,14,0.67376566,0.6416459
15,2.9656477,3.5149121,15,0.7392471,0.8669046
16,5.1015773,4.4615746,16,0.829412,0.9567486
17,2.160105,2.1265872,17,0.43196702,0.49567848
18,2.759503,2.2113044,18,0.37701112,0.3024546
19,2.3343344,2.1034374,19,0.26995665,0.18525928
20,2.6741257,2.42693,20,0.5043383,0.43116176
21,4.7090793,5.9986496,21,0.6121878,0.57900494
22,5.027708,5.904837,22,0.78238106,0.8123191
23,4.6263967,4.1471343,23,0.83026934,0.90692127
